,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
224,603165,荣晟环保,11.02,12.25,16.4124,122.7525,0.682,1001.6364,5.5655
225,002043,兔宝宝,11.01,9.97,19.5649,190.1614,0.2204,1905.4536,2.2093
226,300415,伊之密,11.0,10.91,35.3328,121.5657,0.2814,1113.9656,2.5786
227,600389,江山股份,11.0,9.22,18.915,183.2292,0.6169,1986.0746,6.6871
228,603027,千禾味业,10.98,28.29,43.6115,135.4814,0.4156,478.8395,1.4688
229,300637,扬帆新材,10.98,26.51,43.8513,67.0342,0.5437,252.7938,2.0505
230,000553,安道麦A,10.96,18.13,34.1989,2362.781,0.9657,13026.258,5.3243
231,603035,常熟汽饰,10.96,39.19,22.2746,267.2188,0.9543,681.7272,2.4347
232,300755,华致酒行,10.94,9.7,21.5586,138.1656,0.7955,1423.4738,8.1966
233,002242,九阳股份,10.91,10.16,33.0217,370.0404,0.4821,3639.5891,4.742
234,300753,爱朋医疗,10.9,25.28,75.1405,33.2873,0.5492,131.6611,2.1726
235,300401,花园生物,10.88,47.73,64.9894,153.1439,0.3195,320.8062,0.6693
236,603297,永新光学,10.87,19.55,38.9329,51.2018,0.8127,261.8194,4.1558
237,603351,威尔药业,10.84,15.0,31.913,61.1534,1.2229999999999999,407.4533,8.149
238,002815,崇达技术,10.84,15.45,32.6793,280.4671,0.33799999999999997,1814.628,2.1869
239,603103,横店影视,10.83,15.5,25.9921,227.2342,0.5016,1465.3863,3.2348
240,001979,招商蛇口,10.82,33.9,42.7379,7116.803000000001,0.9003,20987.8006,2.6553
241,603613,国联股份,10.8,2.84,9.2125,41.5388,0.3933,1459.4542,13.8199
242,300668,杰恩设计,10.8,25.07,52.871,39.0994,0.3709,155.8997,1.4791
243,603927,中科软,10.79,4.83,24.35,99.7213,0.2613,2064.3751,5.4097
244,603501,韦尔股份,10.78,8.21,28.1334,155.7872,0.3417,1895.4283,4.1583
245,002078,太阳纸业,10.77,11.72,26.924,1228.2011,0.4737,10473.6499,4.0398
246,300450,先导智能,10.73,22.69,38.8203,326.8925,0.3707,1440.295,1.6336
247,300413,芒果超媒,10.71,11.48,32.7059,572.6709,1.4281,4985.2763,12.4321
248,600231,凌钢股份,10.7,7.42,14.4709,748.8091,0.2702,10084.7828,3.6392
249,603387,基蛋生物,10.7,42.16,80.5122,130.55200000000002,0.7017,309.6443,1.6643
250,603332,苏州龙杰,10.68,9.38,17.0832,75.8328,0.8501,808.1993,9.0602
251,000403,双林生物,10.68,15.63,53.2413,66.7132,0.2447,426.5682,1.5649
252,300192,科斯伍德,10.67,15.33,35.4389,72.3242,0.2981,471.6809,1.9446
253,603305,旭升股份,10.66,26.96,39.6532,132.7758,0.3314,492.4787,1.2293
254,603225,新凤鸣,10.64,5.63,10.3134,811.5942,0.9629,14407.151000000002,17.0943
255,603650,彤程新材,10.63,20.34,38.8677,220.1818,0.3757,1082.2297,1.8468
256,600487,亨通光电,10.6,7.67,20.5662,1171.7537,0.8617,15271.8094,11.2311
257,002951,金时科技,10.55,27.01,39.760999999999996,84.9134,,314.2729,
258,600325,华发股份,10.53,14.27,25.2532,1346.4193,0.6356,9429.3615,4.4513
259,600056,中国医药,10.51,5.77,22.576999999999998,839.5663,0.7857,14529.2867,13.597999999999999
260,002159,三特索道,10.46,36.18,49.3409,96.5337,0.6961,266.8113,1.9241
261,600179,ST安通,10.46,7.32,14.1084,338.1089,0.2273,4614.9802,3.1035
262,300327,中颖电子,10.42,20.98,42.68,80.1472,0.3469,381.9137,1.6534
263,000029,深深房A,10.42,24.97,58.9829,329.0661,0.3252,1317.5416,1.3023
264,600828,茂业商业,10.4,8.87,29.1018,538.2705,0.3107,6066.2709,3.5025
265,600352,浙江龙盛,10.39,20.26,44.2816,1858.2320000000002,0.5711,9167.7719,2.8179
266,300568,星源材质,10.35,48.12,53.5135,152.8534,0.7961,317.6445,1.6543
267,600612,老凤祥,10.35,2.57,7.7752,649.8877,1.2423,25249.1526,48.2666
268,002965,祥鑫科技,10.33,10.1,26.1621,73.6261,,728.2937,
269,000040,东旭蓝天,10.33,36.92,18.0841,1317.4075,0.9852,3568.2238,2.6684
270,603037,凯众股份,10.33,27.47,45.1852,80.005,0.7553,291.1795,2.7489
271,603587,地素时尚,10.32,34.56,75.4739,335.564,0.8368,970.8383,2.421
272,600668,尖峰集团,10.29,20.08,41.62,301.9464,0.8775,1503.0335,4.3682
273,603233,大参林,10.26,7.05,41.675,287.9657,0.7198,4082.8624,10.2069
274,002711,*ST欧浦,10.25,6.94,6.256,188.7041,0.1786,2716.4599,2.5722
275,000042,中洲控股,10.25,12.07,44.6667,718.0605,1.08,5947.5324,8.9459
276,603707,健友股份,10.25,26.72,47.8707,227.1164,0.4111,849.8203,1.5383
277,002120,韵达股份,10.25,16.94,29.241999999999997,1000.3133,0.7602,5902.7239,4.4862
278,300725,药石科技,10.23,25.21,56.0608,53.1567,0.4832,210.7983,1.9163
279,000581,威孚高科,10.22,31.14,21.5935,1545.2427,1.5315,4960.8019,4.9167
280,002222,福晶科技,10.21,32.28,59.2424,82.7399,0.1935,256.3004,0.5995
281,002867,周大生,10.19,16.61,34.580999999999996,352.9166,0.727,2123.9912,4.3759
282,600872,中炬高新,10.15,15.59,39.9518,338.9717,0.4255,2174.0004,2.7289
283,300015,爱尔眼科,10.14,13.46,47.6569,509.0657,0.2135,3779.8134,1.5855
284,603192,汇得科技,10.14,7.3,17.9818,59.0541,0.7381,808.8472,10.1105
285,300633,开立医疗,10.13,21.82,69.1008,117.9521,0.2948,540.4977,1.3512
286,300707,威唐工业,10.1,20.48,44.4014,62.1443,0.3953,303.4142,1.9301
287,600415,小商品城,10.1,67.04,51.4567,1213.9047,0.223,1810.6068,0.3326
288,002128,露天煤业,10.1,27.59,49.6185,1176.9227,0.7201,4264.4284,2.6092
289,600535,天士力,10.08,10.91,35.1056,925.0012,0.6115,8475.9463,5.6033
290,002275,桂林三金,10.04,35.67,74.8585,269.9369,0.4573,756.6853,1.2819999999999998
291,300506,名家汇,10.02,27.27,51.1043,178.1774,0.5168,653.1887,1.8946
292,000825,太钢不锈,10.01,7.71,17.0529,2835.7888,0.4978,36770.2464,6.4551
293,603179,新泉股份,10.01,8.2,23.2697,152.0411,0.6692,1852.9441,8.1563
294,002287,奇正藏药,10.0,35.05,88.0802,190.1281,0.4682,542.3083,1.3357
295,603659,璞泰来,10.0,18.65,35.5159,257.0637,0.594,1377.6964,3.1839
296,300232,洲明科技,9.99,9.88,30.6355,201.1371,0.2642,2035.2473,2.6735
297,600377,宁沪高速,9.98,48.39,56.1169,2488.1421,0.4938,5141.7798,1.0206
298,603086,先达股份,9.98,14.72,33.7144,123.1084,1.0991,835.9211,7.4635
299,002601,龙蟒佰利,9.94,25.48,43.059,1340.5053,0.6596,5259.8887,2.5885
300,600452,涪陵电力,9.94,11.32,18.1335,123.4376,0.7714,1090.1903,6.8136
301,300685,艾德生物,9.94,34.35,91.9499,69.5756,0.4831,202.4927,1.4061
302,002233,塔牌集团,9.92,28.41,42.4803,861.5018,0.7225,3031.4306,2.5425
303,300572,安车检测,9.91,25.29,49.5384,59.8654,0.4945,236.6607,1.9549
304,000786,北新建材,9.9,21.68,36.1599,1298.6434,0.7686,5987.9767,3.5442
305,300461,田中精机,9.88,9.89,42.9061,39.5482,0.3114,399.5773,3.1468
306,603579,荣泰健康,9.87,11.43,34.233000000000004,141.3246,1.0094,1235.9955,8.8285
307,002258,利尔化学,9.86,14.3,32.0746,260.6474,0.49700000000000005,1821.6164,3.4738
308,603115,海星股份,9.86,13.22,26.8652,69.0788,,522.2182,
309,002763,汇洁股份,9.86,15.61,70.0803,179.7322,0.4622,1150.8778,2.96
310,002236,大华股份,9.85,11.02,36.5183,1081.9169,0.3732,9814.0414,3.3856
311,603929,亚翔集成,9.84,7.29,10.5898,102.3242,0.4795,1402.9689,6.5755
