,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
1113,600015,华夏银行,8.02,28.66,37.8504,14513.0,1.1318,50623.0,3.9479
1114,603580,艾艾精工,8.02,21.81,46.7739,31.3224,0.3355,143.6142,1.5386
1115,300603,立昂技术,8.01,7.72,25.1487,36.3174,0.3543,470.3589,4.5888
1116,601058,赛轮轮胎,8.01,5.02,19.1111,517.1923,0.1914,10283.7531,3.8067
1117,002281,光迅科技,8.01,7.19,18.7904,263.3159,0.4065,3659.3122,5.65
1118,300655,晶瑞股份,8.0,6.67,28.6376,39.4255,0.261,591.0162,3.9134
1119,300740,御家汇,7.99,6.85,53.0263,110.1658,0.405,1606.0972,5.9047
1120,002713,东易日盛,7.98,2.87,35.8805,84.4711,0.3214,2940.0039,11.1889
1121,002126,银轮股份,7.97,7.43,24.9489,283.7187,0.3541,3814.3151,4.7614
1122,600229,城市传媒,7.97,12.41,37.1295,191.6903,0.273,1544.5568,2.1999
1123,600367,红星发展,7.96,8.67,28.8807,99.7543,0.3346,1149.4668,3.8566
1124,002442,龙星化工,7.96,4.26,17.7286,98.0242,0.2042,2297.6761,4.7868
1125,300196,长海股份,7.95,12.3,26.0762,194.6095,0.4584,1581.1898,3.7248
1126,002391,长青股份,7.94,11.09,25.5998,253.7419,0.7058,2287.5468,6.3633
1127,002851,麦格米特,7.94,7.61,29.8989,122.5669,0.3916,1610.4587,5.1456
1128,603895,天永智能,7.93,13.03,28.8873,51.2037,0.4737,392.7265,3.6336
1129,000920,南方汇通,7.92,9.12,40.3828,66.6408,0.1579,730.3884,1.7307
1130,002840,华统股份,7.92,2.69,5.3594,98.8289,0.3687,3671.0425,13.6979
1131,300627,华测导航,7.92,10.45,53.9311,65.565,0.2659,626.9372,2.5428
1132,603809,豪能股份,7.92,17.46,34.6179,118.6413,0.7944,679.3678,4.5491
1133,300609,汇纳科技,7.92,26.35,69.6215,39.3182,0.3893,149.1628,1.4771
1134,000681,视觉中国,7.91,31.38,63.7264,220.0601,0.3141,701.2222,1.0009
1135,000961,中南建设,7.91,4.22,21.3258,1267.2051,0.3415,29995.853,8.0855
1136,600926,杭州银行,7.9,34.6,37.0553,4412.420999999999,0.86,12750.995,2.4854
1137,603301,振德医疗,7.9,8.29,30.1744,85.2559,0.8525,1028.0844,10.2808
1138,603013,亚普股份,7.9,4.15,15.0259,233.6257,0.45799999999999996,5625.0389,11.0294
1139,600073,上海梅林,7.9,1.79,12.7635,302.0256,0.322,16783.8835,17.8984
1140,300507,苏奥传感,7.89,15.84,29.1845,73.2173,0.599,462.2112,3.7814
1141,603214,爱婴室,7.89,4.31,27.3222,65.6394,0.6563,1520.6729,15.2067
1142,002150,通润装备,7.88,9.83,24.328000000000003,91.8842,0.335,934.5315,3.4076
1143,002279,久其软件,7.88,9.85,40.9517,167.2888,0.2354,1697.2093,2.3889
1144,300037,新宙邦,7.87,13.4,34.0052,207.9382,0.5479999999999999,1551.4132,4.0887
1145,600508,上海能源,7.87,14.58,34.8594,756.467,1.0466,5187.1346,7.1772
1146,300077,国民技术,7.87,43.79,33.1398,219.493,0.3936,501.1651,0.8987
1147,002561,徐家汇,7.86,11.32,28.8098,170.5842,0.4102,1506.4213,3.6232
1148,600629,华建集团,7.86,4.87,23.3445,207.9826,0.4812,4264.289000000001,9.8662
1149,002966,苏州银行,7.85,34.07,38.4012,1782.0,0.594,5229.0,1.743
1150,002688,金河生物,7.85,11.6,37.745,128.9035,0.2029,1111.0109,1.7488
1151,603733,仙鹤股份,7.83,8.57,18.4898,250.2221,0.4088,2918.8827,4.7694
1152,002917,金奥博,7.83,17.48,37.9528,50.0373,0.4425,286.243,2.5317
1153,600035,楚天高速,7.82,22.33,39.7137,490.792,0.284,2197.6504,1.2717
1154,002775,文科园林,7.81,9.06,17.8565,192.7457,0.3757,2125.6935,4.144
1155,002864,盘龙药业,7.79,13.66,71.0633,46.2633,0.5337,338.5321,3.9059
1156,600315,上海家化,7.79,8.37,62.7924,453.7964,0.6755,5420.1922,8.0692
1157,002406,远东传动,7.79,14.27,30.4183,183.361,0.3268,1284.0867,2.2889
1158,603323,苏农银行,7.79,31.39,35.6934,719.054,0.4965,2290.65,1.5818
1159,600064,南京高科,7.78,30.77,49.3282,796.8587,0.6447,2589.0731,2.0947
1160,603648,畅联股份,7.78,13.65,26.0931,125.6283,0.3407,920.0641,2.4956
1161,300067,安诺其,7.78,13.06,29.7397,126.36200000000001,0.1755,967.3447,1.3441
1162,300426,唐德影视,7.77,16.32,45.2012,100.2052,0.2505,613.7681,1.5344
1163,000810,创维数字,7.76,4.2,16.2028,230.1678,0.2142,5473.4906,5.0939
1164,300447,全信股份,7.76,25.23,55.919,124.8098,0.39899999999999997,494.6113,1.5814
1165,002781,奇信股份,7.75,4.28,14.1177,148.6239,0.6605,3466.8853,15.4083
1166,002107,沃华医药,7.75,8.23,79.5101,46.1119,0.1278,559.6333,1.5512
1167,600115,东方航空,7.75,5.1,15.3156,4490.0,0.3103,87878.0,6.0741
1168,300739,明阳电路,7.75,11.09,28.2397,95.1667,0.5149,857.7514,4.6415
1169,603066,音飞储存,7.74,14.92,32.7609,71.9253,0.2378,481.8436,1.5937
1170,000070,特发信息,7.73,4.07,14.9288,164.2768,0.262,4026.8256,6.4224
1171,002399,海普瑞,7.72,13.53,39.3847,450.8833,0.3615,3332.0094,2.6715
1172,002549,凯美特气,7.72,18.98,46.8677,70.8915,0.1136,373.4957,0.5988
1173,002810,山东赫达,7.72,8.57,23.5795,56.8186,0.4772,662.7175,5.566
