,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
3205,002488,金固股份,0.07,0.13,18.3541,2.8686,0.0042,2073.7562,3.0867
3206,300090,盛运环保,0.07,0.3,30.4733,3.7202,0.0028,1232.6786,0.9338
3207,002264,新华都,0.07,0.02,21.6865,1.2687,0.0018,5071.2137,7.4079
3208,600267,海正药业,0.07,0.06,28.8564,5.1106,0.0052,8176.308000000001,8.4681
3209,002576,通达动力,0.06,0.06,9.4839,0.5308,0.0032,801.0284,4.8517
3210,300334,津膜科技,0.06,0.16,25.8195,0.8611,0.0031,535.3188,1.9392
3211,600425,青松建化,0.06,0.15,17.3466,2.4294,0.0017,1570.9046,1.1393
3212,002642,*ST荣联,0.06,0.26,31.1812,2.6910000000000003,0.0042,1028.0021,1.6169
3213,000061,农产品,0.05,0.15,34.6884,2.6911,0.0015,1702.8614,1.0034
3214,600610,*ST毅达,0.04,0.13,14.89,0.5808,0.0005,440.6984,0.4113
3215,600855,航天长峰,0.04,0.05,23.2049,0.3514,0.001,693.4263,2.0909999999999997
3216,002190,*ST集成,0.03,0.06,20.1223,0.6084,0.0017,1000.5839,2.8986
3217,600962,国投中鲁,0.03,0.04,23.2153,0.2632,0.001,634.7167,2.4206
3218,300345,红宇新材,0.03,0.09,19.1333,0.2953,0.0006,302.6595,0.6858
3219,601226,华电重工,0.02,0.02,9.6853,0.7734,0.0006,3351.5170000000003,2.9017
3220,600506,香梨股份,-0.05,-0.35,4.3029,-0.1479,-0.001,41.739,0.2825
3221,002633,申科股份,-0.06,-0.28,25.9184,-0.3109,-0.002,108.6757,0.7245
3222,600501,航天晨光,-0.06,-0.08,24.5633,-1.3809,-0.0032,1725.5279999999998,4.0958
3223,600302,标准股份,-0.06,-0.15,23.465999999999998,-0.8291,-0.0023,527.2227,1.5237
3224,600165,新日恒力,-0.09,-0.06,16.8265,-0.7853,-0.0011,1142.9327,1.6687
3225,600683,京投发展,-0.09,-0.08,26.9159,-1.9194,-0.0025,2247.6620000000003,3.0341
3226,300167,迪威迅,-0.11,-0.25,31.193,-0.7756,-0.0025,301.5737,1.0044
3227,000037,深南电A,-0.11,-0.13,6.8159,-2.1543,-0.0035,1570.8536,2.6060000000000003
3228,300359,全通教育,-0.15,-0.45,26.4689,-3.0719,-0.0048,678.668,1.0708
3229,600882,妙可蓝多,-0.27,-0.45,22.0491,-3.1881,-0.0078,698.6206,1.71
3230,300218,安利股份,-0.29,-0.26,18.8034,-2.8599,-0.0131,1096.4074,5.0528
3231,600207,安彩高科,-0.34,-0.46,10.8386,-6.4592,-0.0074,1391.9599,1.6130000000000002
3232,000589,贵州轮胎,-0.37,-0.26,8.2272,-13.2959,-0.0171,5037.1426,6.4956
3233,603029,天鹅股份,-0.4,-1.57,33.1939,-2.8214,-0.0302,179.3839,1.9218
3234,601808,中海油服,-0.42,-1.24,9.7943,-146.3618,-0.0306,11757.3253,2.464
3235,002552,宝鼎科技,-0.43,-1.97,19.4325,-3.4413,-0.0112,173.8517,0.5677
3236,002134,天津普林,-0.48,-0.62,10.6005,-2.0477,-0.0083,328.7267,1.3371
3237,002591,恒大高新,-0.49,-4.21,50.2363,-6.1411,-0.0203,145.7831,0.4842
3238,600227,圣济堂,-0.53,-2.28,26.4778,-24.7795,-0.0142,1084.2027,0.6244
3239,002263,*ST东南,-0.54,-1.9,6.8103,-14.7664,-0.0078,775.2489999999999,0.4127
3240,300404,博济医药,-0.55,-2.77,32.9133,-2.4711,-0.0184,89.02799999999999,0.6629999999999999
3241,300551,古鳌科技,-0.56,-2.2,43.7038,-2.8768,-0.0392,130.3829,1.7773
3242,300562,乐心医疗,-0.57,-0.44,25.964000000000002,-2.8478,-0.015,646.168,3.4224
3243,600027,华电国际,-0.57,-0.4,10.5119,-237.396,-0.024,58093.184,5.89
3244,000721,西安饮食,-0.59,-1.08,37.0697,-3.9855,-0.0079,368.1578,0.7377
3245,600520,文一科技,-0.63,-1.16,19.8776,-2.6976,-0.017,231.0779,1.4585
3246,600333,长春燃气,-0.64,-1.45,38.6195,-13.6064,-0.0223,932.5127,1.5311
3247,002278,神开股份,-0.65,-1.97,31.0425,-6.9616,-0.0191,352.8501,0.9696
3248,600301,ST南化,-0.69,-0.88,5.3339,-1.8593,-0.0079,209.0689,0.889
3249,002229,鸿博股份,-0.7,-2.42,20.1928,-11.3592,-0.0225,467.9018,0.9306
3250,000801,四川九洲,-0.7,-0.77,13.8367,-16.3588,-0.0159,2124.4179,2.077
3251,300002,神州泰岳,-0.73,-2.24,46.4602,-36.6512,-0.0186,1635.3205,0.8338
3252,300402,宝色股份,-0.73,-1.59,9.4987,-4.3456,-0.0215,272.5145,1.349
3253,600759,洲际油气,-0.76,-1.99,51.4913,-40.4866,-0.0178,2033.9493,0.8985
3254,000892,欢瑞世纪,-0.76,-4.75,15.9569,-20.5342,-0.0209,431.9335,0.4403
3255,300277,海联讯,-0.78,-3.12,16.9479,-3.6755,-0.0109,117.5019,0.3507
3256,600456,宝钛股份,-0.79,-1.33,16.0733,-26.8683,-0.0624,2008.3681,4.6677
3257,002333,*ST罗普,-0.8,-1.6,9.5382,-12.1022,-0.024,752.3281,1.4968
3258,002679,福建金森,-0.83,-7.3,55.1903,-5.9969,-0.0432,82.0853,0.5919
3259,000572,*ST海马,-0.84,-0.9,12.2508,-62.781000000000006,-0.0381,6911.1763,4.2022
3260,002046,轴研科技,-0.84,-3.05,23.3779,-11.3626,-0.0321,371.9316,1.0518
3261,000893,东凌国际,-0.85,-3.28,3.3664,-36.3275,-0.0479,1107.346,1.4629
3262,600083,博信股份,-0.86,-0.9,25.3812,-0.4801,-0.002,53.2299,0.2314
3263,600100,同方股份,-0.88,-1.12,19.4262,-184.2806,-0.0621,16451.6964,5.5506
3264,300189,神农科技,-0.88,-1.2,12.0743,-12.5722,-0.0122,1046.3976,1.0218
3265,002231,奥维通信,-0.94,-2.42,16.0849,-6.3682,-0.0178,263.0423,0.7372
3266,601968,宝钢包装,-1.0,-0.57,10.0517,-19.9528,-0.0239,3477.1561,4.1725
3267,600579,克劳斯,-1.09,-4.79,19.9129,-13.0502,-0.0317,272.0718,0.6625
3268,300491,通合科技,-1.09,-3.65,34.8562,-4.3862,-0.03,119.946,0.8223
3269,600836,界龙实业,-1.11,-0.98,15.73,-9.4583,-0.0142,961.1610000000001,1.4502
3270,300344,太空智造,-1.13,-2.39,40.1963,-7.2688,-0.0215,303.0439,0.8972
3271,600817,ST宏盛,-1.13,-23.64,93.8763,-1.0985,-0.0068,4.6466,0.0288
3272,600107,美尔雅,-1.15,-2.12,37.3377,-6.3039,-0.0175,297.1008,0.8252
3273,002015,协鑫能科,-1.17,-1.36,7.544,-3.5305,-0.0088,258.2991,0.6446
3274,300330,华虹计通,-1.17,-3.0,20.8503,-4.4219,-0.0263,147.2088,0.8762
3275,600712,南宁百货,-1.18,-0.81,15.0426,-12.4783,-0.0229,1529.6223,2.8084
3276,600880,博瑞传播,-1.19,-6.97,25.719,-42.705,-0.039,612.6344,0.5603
3277,002058,威尔泰,-1.19,-3.2,37.4435,-2.1856,-0.0152,68.1993,0.4754
3278,002199,东晶电子,-1.2,-3.25,11.8846,-5.4807,-0.0225,168.1493,0.6907
3279,002671,龙泉股份,-1.21,-4.81,30.7315,-24.6436,-0.0517,511.5795,1.0734
3280,002154,报喜鸟,-1.23,-1.9,59.8471,-32.1493,-0.0254,1684.4017,1.3333
3281,300142,沃森生物,-1.24,-9.03,64.3349,-39.3143,-0.0255,435.029,0.2829
3282,000005,世纪星源,-1.28,-5.15,29.8627,-16.2133,-0.0153,314.2272,0.2968
3283,300368,汇金股份,-1.31,-4.76,38.8712,-14.0558,-0.0255,294.7937,0.5356
3284,000068,华控赛格,-1.33,-4.95,47.3965,-8.2184,-0.0081,166.0046,0.1649
3285,002297,博云新材,-1.39,-5.48,23.7331,-21.8663,-0.0463,398.7835,0.8461
3286,600983,惠而浦,-1.43,-1.15,19.2837,-56.6094,-0.0738,4902.345,6.3962
3287,600698,*ST天雁,-1.43,-2.02,18.0844,-9.3636,-0.0096,461.7198,0.4751
3288,000875,吉电股份,-1.44,-3.09,15.0954,-109.1775,-0.0508,3527.1679,1.6433
3289,300150,世纪瑞尔,-1.45,-9.69,36.4586,-21.5923,-0.0399,222.7291,0.4124
