,code,2017_2,2017_3,2018_1,2018_2,2018_3,2019_1,2019_2,2019_3_start,2019_3_true_end
16,600036,0.9915586819696409,1.0095860890242996,1.0111681465038844,0.9844748858447488,0.9784654973928353,0.9985764719280263,1.0135103792183693,35.971999999999994,37.78
17,600038,1.014223608354598,0.9543262048064199,0.977070698679073,1.0433379193565457,0.9700185725656673,0.9815908461751408,1.0541989528795814,45.128,45.09400000000001
18,600048,1.032176778445435,1.0091708777840165,0.9670474516695957,0.9847277556440903,1.058763759525826,1.0022488755622192,0.9702363998860724,14.681999999999999,14.76
19,600050,0.9652726828075325,1.0688304420817014,1.0105708245243128,0.989774330042313,1.0055534987041836,0.9747778733161364,1.016476126429052,6.144,6.086
20,600061,0.9935850883563299,0.9555471124620062,1.0164156371636486,0.9630127774041695,1.1429640718562875,0.9870276367738295,1.0361094038106944,12.334,12.452
21,600066,1.0060709542781257,1.0012015379685997,0.9859609182318346,0.9668891170431211,0.8998680303530188,0.963659793814433,1.030909090909091,14.244,14.606
22,600068,0.9821092278719397,0.9564535111808552,0.9753504108264861,0.96048632218845,1.0220658778381837,0.967706320728678,1.1007723427730784,5.748,5.954000000000001
23,600085,0.9931727904667329,0.9864634218115477,1.0314726147378257,0.9737254656048158,0.9609085394621554,0.9842895745616791,0.9877257336343114,27.436,27.418
24,600089,0.998798558269924,1.0119736579525045,0.9905660377358488,1.007106899615043,1.0105293945598128,0.9721469065812175,1.0105231509320505,6.464,6.518000000000001
26,600104,0.978608556577369,0.9627695521287707,1.0200793101277774,0.9902280130293161,0.9851314466312311,0.9803907484556816,1.0121901994025997,23.57,23.843999999999998
27,600109,1.0096618357487923,0.9579846893359444,1.025247758376593,0.9918032786885248,1.0592261904761904,0.9693618564176939,1.021876409562472,8.61,8.588
28,600111,1.0283102004846882,0.9449152542372882,0.9882001258653242,0.9828693790149893,1.0574494949494948,0.9599156118143459,1.0114186851211073,10.154,10.176
29,600115,1.002288329519451,1.0180419994084593,1.0662562298446203,0.9781073446327684,1.046204620462046,0.9761494252873564,1.03876272513704,5.2219999999999995,5.470000000000001
30,600118,1.0064544201900067,0.9703923555812943,0.9708629702630901,1.0323649618910857,1.0110655228148704,0.9695770467474646,1.067049977885891,21.080000000000002,21.332
31,600153,0.9513867248363974,0.9793539793539793,1.0016657412548584,0.9741503111536621,1.0091471616895347,1.0098697196999604,1.0630372492836675,8.64,8.197999999999999
32,600170,1.005667181865018,1.0115546218487395,1.0016629711751663,0.983766233766234,1.0142566191446027,0.9930740543420352,0.9838799332962757,3.4120000000000004,3.466
33,600176,0.9864341085271319,0.9775715390564578,1.0069970012851635,0.9686022318895403,0.9800370446593949,0.9912964641885768,1.048567265662943,8.068000000000001,8.658000000000001
34,600177,0.9929259186480642,0.9881463314939708,0.974187380497132,0.9980259447264526,1.018971679956008,1.0094901787684838,1.0268521514073117,6.508,6.76
35,600188,1.0228125469007951,0.9773873434195542,0.9635932487097222,0.9553258584442887,0.9237150586113616,0.9874913134120918,1.149674164389321,10.54,10.580000000000002
36,600196,1.0111705368627717,1.0011298324900528,1.0262559437667977,0.9086004642117811,0.8998049052396877,0.9993061819191008,1.0121489316086614,25.332,26.182
37,600208,0.9968065693430659,0.9750792931581334,1.021883920076118,0.9899053627760251,1.0419720186542307,0.9633173843700161,1.0313807531380752,3.886,4.720000000000001
40,600233,0.9863780359028511,0.9848624700018462,1.0092110532639167,0.9493424257184606,1.0141606111421653,0.9744473155325869,0.9868559411146162,12.778,12.99
41,600271,1.0141571443017494,1.003731741123787,1.0512097118919383,1.0481835829173598,0.9763721388136846,0.9630561930850671,1.0467863454562367,21.084000000000003,21.259999999999998
42,600276,1.0738479643999852,1.039067250395233,0.9779366652508377,0.9438208764755359,1.0401737242128122,1.0193911991339235,1.024697763710891,91.08,91.314
43,600297,1.027061855670103,0.9861048857014791,1.002983293556086,0.9506517690875232,0.9663236669784845,0.9573745756318373,1.0055752660922455,3.7,3.592
44,600299,0.9944562204467633,0.9782570881892505,1.0423082905584071,0.9929859719438875,1.0094951732869126,0.9297866205305653,1.031110246937585,10.31,10.57
46,600332,0.9955816311748514,1.003266742053022,1.1214307931570762,1.0202116878729874,1.040407509157509,1.0385602867800223,0.9876154379971173,34.248000000000005,34.751999999999995
47,600339,1.010690789473684,0.9805707346690956,0.9785676947203348,1.033003300330033,0.9854105877448937,0.9532631578947369,1.0064516129032257,3.592,3.53
48,600340,0.9967706556178407,0.9956137521769977,0.9842664487127094,1.0146265729694395,1.0466330572560316,0.9903998982770679,0.995110386723959,28.936,28.913999999999998
49,600346,1.0129844579972458,1.0188802083333333,1.0264269173137175,0.9773866275516442,1.0166240409207161,0.9877686328303611,1.1088859219700342,16.253999999999998,15.790000000000001
50,600352,1.002164502164502,0.974630021141649,1.0172066630056749,0.9700486709097716,0.9981929071606056,0.9686248331108144,1.0437883326201685,14.024000000000001,14.1
51,600362,1.0338074623788907,0.9508982035928145,0.9909565217391303,0.9736118746564049,1.014067463318711,0.9756556657046055,1.0245364561550256,14.228,14.412
52,600369,0.9960578186596584,0.9629106322854115,1.02865329512894,0.9805510534846031,1.1123287671232875,0.9612159329140461,1.0085763293310464,4.51,4.508
53,600372,1.0165438956647748,0.9593608454957221,0.9432996288237553,1.055045871559633,1.0112575914679307,0.9577600772387157,1.0916019955654104,13.844,13.937999999999999
54,600383,1.0112092391304348,0.9961049957662998,0.9911691981631934,0.9982222222222222,1.0809968847352025,0.9934736498613151,0.9905918576804653,12.23,12.146
55,600390,0.9982068141063957,0.986419194205523,0.985961342828077,0.9976786174877483,1.0266376732807827,0.9771849126034957,1.053856686444546,7.644,7.758
56,600398,1.049197635135135,0.9431862553689965,1.0370743163898675,0.9423339177868694,0.8519230769230769,0.9935195530726257,0.9919393077287812,7.708,7.848000000000001
57,600406,0.9732747357168308,1.0240963855421688,1.0260586319218241,1.003912165572943,1.003425439598082,0.9748854087089381,1.098003001269768,21.792,22.422
58,600415,0.9916759156492786,1.0060396893874028,0.9964384645825087,0.9869565217391306,1.0076965365585488,0.9583333333333333,1.018440463645943,3.8660000000000005,3.906
59,600436,1.0017142648721598,1.0372848948374762,1.0444245810055865,0.9553130929791269,0.9347080709092235,0.9889172018989106,0.9878277708617385,107.922,108.91
60,600438,1.0471389645776568,0.9871408479003415,1.0265893983296404,1.0534400000000002,1.107512060647829,0.9917503093633987,1.0204383487965578,12.894,12.91
61,600482,0.993585284797898,1.0409746161078033,0.9779346150726049,1.1126913473021387,1.001233630669956,0.9503585217870931,1.0317317888897952,20.986,21.296000000000003
62,600487,0.9993699243909269,1.0291476021013386,1.0090551426965593,0.9614819650726294,0.8890518596123623,0.9561825274426199,1.0575628520401152,14.813999999999998,15.884
63,600489,1.0237034396720728,0.9734187039192859,0.9889937106918241,0.9988045427375971,1.0154274152756704,0.9749757045675413,0.9869997968718262,8.458,8.296
64,600498,1.0341470609926986,1.0231285749813481,0.9800640279394647,0.964552115651198,0.9774777975133215,0.9571221388486032,0.9985714285714284,26.598000000000003,26.842000000000002
65,600516,1.029024554528198,1.0554337139832108,1.0577233895174325,0.9492593223224929,1.0311909262759924,0.9355157974876285,1.0814871893662106,10.824,11.117999999999999
66,600519,0.9846593356577995,1.0567621144630597,0.9841109554035116,0.9706135414027002,0.8700524551444471,1.0045538785187162,1.0221118128453288,1184.02,1199.592
67,600522,1.0062122519413288,0.949639228390517,0.9491231451146656,0.9665134602757715,1.0027382256297919,0.9659027389603129,1.0548943405392277,8.162,8.200000000000001
68,600535,0.9891184355779847,1.0244562276809868,1.0211014598208195,0.9963060686015831,1.000793021411578,0.9834146341463413,0.9737170046448398,14.858,15.209999999999999
69,600547,1.026532590259268,0.9883828996282529,0.9872710557952056,1.0,1.0057664944207296,0.982684274356556,0.9997460381958554,32.257999999999996,31.127999999999997
70,600566,1.013030060578352,0.9761349275784972,1.017206962631747,0.9432062234524888,0.9882980299214932,0.9847010487620282,0.9860548509197156,24.746,24.392000000000003
71,600570,1.084586097264199,1.0152838427947597,1.0212631228128644,1.0261413843888068,0.9304890493759322,0.9825333516710218,1.0785618098572582,79.188,77.25000000000001
72,600583,1.0031210986267167,1.0006457862447529,0.9405778069599473,1.0314444808385195,0.976809557273366,0.9590163934426229,1.0263862332695985,5.872,6.256
73,600585,0.9731678685225558,0.9678693505507027,1.0201629691310299,0.9679940454037961,0.9930385930630192,0.9946279347393553,1.068473031147126,42.29,43.961999999999996
74,600588,1.165217391304348,1.0247590414713945,0.8697687224669602,1.0355650017711653,0.9927418039471537,0.9945893952146209,1.0548577761359437,30.4,29.532
75,600606,1.0002623294858344,0.9981293425975415,1.004740658114891,1.0,1.0409614082599865,0.9951612903225805,1.0252450252450251,6.888,6.777999999999999
76,600637,0.9921919634355361,1.0,1.0039887376818395,0.9892150988615938,1.0203397407241843,0.9683288409703504,1.0238749207690685,9.064,8.928
77,600660,0.9976517655244389,1.0093833780160857,1.0007729302645139,0.9872799193360737,0.9282419272168119,0.9804687500000001,0.9972224711047398,21.624,22.375999999999998
78,600663,0.9756853785900783,0.9883271822161188,1.0087992871463576,0.9945461628359956,1.0124885775205603,0.9723607197051811,1.0168740168740167,13.748,13.638
79,600674,0.9902912621359223,1.0054347826086958,0.9966024915062286,0.9812423873325216,0.9950556242274414,0.9910873440285203,0.9860154033238752,9.716,9.95
80,600688,0.991035548686244,1.019495046340684,0.9958677685950414,1.0270963017209815,0.926846342317116,0.9632593670425611,1.0104117368670138,4.0120000000000005,3.934
81,600690,0.9961571306575575,1.0259661835748795,1.0025145730940679,0.9870848708487087,0.9608406410644088,0.9823366428076659,1.021039127645927,15.992,18.122
82,600703,1.0288823349944063,1.0404961984793917,0.971083172147002,0.9836225861647518,1.030227803738318,0.9987007362494589,1.0662962962962963,15.175999999999998,15.482
83,600704,1.018259935553169,0.9613722998729354,1.004169339320077,0.9715864246250985,1.0437384898710866,0.9736397431564717,1.0363636363636362,5.654,5.672
84,600705,1.0013046314416179,1.029100529100529,1.0056306306306304,0.9924977934686671,0.9918244406196213,0.9628792769528726,1.049166310389055,4.644,4.6339999999999995
86,600741,0.9786772337012924,0.974927751308287,1.0454951734000715,0.9930795847750866,0.9233347297863426,0.9790274064171125,1.0284712024800131,25.008,25.080000000000002
87,600760,0.9804537741185344,0.9175555957331405,0.9932826029913409,1.0486881106597872,0.9753557792433182,0.972216984097052,1.1530210713379032,29.502,29.324
88,600795,0.9812981298129813,1.001778304682869,1.0070224719101124,0.9829984544049457,1.0116375727348297,0.9867549668874173,1.0056864337936635,2.344,2.34
89,600809,0.9945080876989746,1.0464866028193265,1.0022021581149527,0.9555205831193573,0.8846258061019892,0.9871586868721736,1.041416453480544,89.15,91.494
90,600816,0.9986011812247435,0.9854086981158805,0.970829694323144,0.9059656218402425,1.0049220672682528,0.9597177300793885,1.057609630266552,4.35,4.351999999999999
91,600837,0.9882106366256221,0.9846467391304349,1.0093441466854725,0.9838411819021239,1.0447530864197532,0.9994307670414119,1.0621345029239768,14.292000000000002,14.508000000000001
92,600867,1.0239566395663962,0.9824007220216606,1.0782325792539909,0.891987882586441,0.9007004532344457,0.9872603430877901,1.0373177173039385,16.286,15.594
93,600886,0.9827540461660919,0.9827225130890052,1.018214392355927,0.9887157442235357,1.0050618672665916,0.9852550157118685,0.9795123950010246,8.504,8.672
94,600887,1.0377688407064174,0.9845533915379449,0.9165147904107667,0.8863428047662695,0.9036667212309707,1.0018997707173272,0.9973620270739326,28.236,29.582
95,600893,1.03967112024666,0.9469020948041263,0.9645890312365051,1.0268456375838926,1.008568680598059,0.9738993710691825,1.0515784026220456,21.192,21.096
96,600900,0.9923462655054104,0.9921797418073487,0.9962700484893695,0.9876972784888776,0.9812413445801333,1.002272455447913,0.9804170636180799,17.712,17.994
97,600919,0.9900339750849376,0.9745947253810793,0.9969393433500278,1.0031816735602928,1.014097744360902,1.0002788622420524,1.0189132392674871,7.124,7.298
98,600926,0.9879518072289155,0.9895913056788613,1.0179115171054989,0.9816767068273092,1.0108805668016192,1.000689496667433,1.021430351358086,9.058000000000002,9.354
99,600958,0.9824958323410338,0.985082304526749,1.0061512884455528,0.9949783154530929,1.011969532100109,0.9775415738042174,1.020412207689259,10.102,10.126
100,600977,0.9883643617021276,0.9564267647735112,1.0041120534566947,0.9941051995163243,1.073663853727145,0.9362268400040945,1.0406424581005584,13.602,13.562000000000001
101,600998,1.0114001753873136,0.9279758086685604,1.0190256241064557,0.983580922595778,1.0418359057676685,1.015341885993916,0.9851862716339103,13.565999999999999,13.638
102,600999,1.0106841997123486,0.9424715909090909,1.0090744101633393,0.9708561020036431,1.0429973516124007,0.9880845323741008,1.0252867891945232,16.57,16.25
103,601006,0.9837469800131782,0.9710458081244597,1.0292468925176703,0.9368635437881876,1.0097867001254706,1.0019129603060735,1.018167661562419,7.640000000000001,7.802
104,601009,1.0027007120058924,1.0035407182599898,1.0300439667806547,0.9842775820005422,0.9855227882037536,0.9917241379310345,1.0315627405696692,8.758000000000001,8.884
105,601012,1.0667725065371683,1.0458578923505406,0.9908315073232613,1.0418625815258609,1.0337062113629674,0.97869089056796,1.0530953954615554,22.806,22.788
106,601018,1.0083612040133778,1.0191932335718932,0.9953033268101761,0.9945945945945945,1.001594048884166,0.9925065567628325,0.9959328927300457,3.7439999999999998,3.742
107,601021,1.052269924237975,1.056159420289855,1.0250440702692845,0.9873394607097202,1.0101040658276865,1.0199516324062876,1.033375168502766,44.23,44.51199999999999
109,601088,0.9975786924939466,0.9982524271844659,0.9859844484976482,1.0013110455588334,0.9865991661703394,0.993009826765272,1.0410431808465157,18.384,18.168
111,601111,1.0006510416666667,1.0828336664445926,1.042766631467793,0.9867601246105919,1.0379433599120151,0.9907316111220668,1.021356783919598,8.292,8.864
112,601117,0.9983914209115283,0.9622969837587007,0.9973045822102427,0.9645006016847173,1.0038194444444446,0.97416744475568,1.0520757465404225,6.034,6.146
114,601155,1.0105346624376985,1.103960396039604,0.9865525672371639,0.9934403457323662,1.055683269476373,0.9987420117747698,0.9937760970613724,32.791999999999994,33.589999999999996
116,601166,0.9862030286034773,0.9830182271029095,0.9923418972332014,0.9825550891920254,1.0146705450866322,1.0060178460261464,0.9978431149960267,18.880000000000003,20.006
117,601169,0.99375,0.9956745066234118,1.0017704337562703,0.9961990324809953,1.0210631895687061,1.0031816735602928,1.0244368079419628,5.552,5.6979999999999995
118,601186,0.9905750798722045,1.0308548305513403,1.0042726347914543,0.9478991596638657,1.0256165169183713,0.9721143663960466,1.0694718387026079,9.568000000000001,9.824000000000002
119,601198,0.9799230209091854,0.9744567730004625,1.0214818062253397,1.0216205293998788,1.0379359575769938,0.959598813391722,1.0441422983795865,11.012,11.110000000000001
120,601211,0.9885014836795252,0.9619240408714095,1.0042107659041768,0.9895437262357416,1.0079354582727151,0.9818441452468383,1.0495925494761351,17.278,17.336000000000002
122,601216,0.9836431226765799,1.0011641443538999,0.9881602914389799,0.9638854296388544,1.008094186902134,0.9618514750762971,1.040513166779203,3.01,3.04
123,601225,1.0396881644223954,0.9641365757799064,0.9984886649874055,0.9928722280887011,0.9805149617258175,0.9913659508523355,1.0355615575061898,8.486,8.517999999999997
124,601228,0.9784034991798797,0.9788359788359788,0.9992711370262392,0.9685287175452397,0.9501372369624885,0.9754701553556827,1.028169014084507,3.8419999999999996,3.818
125,601229,0.9855759107180461,0.9982829670329669,1.0101104163895172,1.016404766016232,1.0153180153180155,0.9914407988587732,1.0145218945487038,9.41,9.418000000000001
126,601238,1.0123235317057953,0.9825858269955222,0.9991117033089053,0.9675398633257403,1.0,0.9620476610767872,0.9993049522154648,11.628,11.562
127,601288,1.0,0.9936068193926477,1.007368421052632,0.9955874241588528,0.9927685950413223,0.9973375931842385,1.0153121319199059,3.636,3.6519999999999997
129,601318,0.9819065526661226,1.0512308498101348,0.9576469122730529,0.9965453853955376,0.9644159209376597,1.0035734570238546,1.0203623022242607,88.59,89.858
131,601328,0.9864007252946511,0.9844543147208119,1.0009768804949526,0.9975150869719561,1.0156889495225103,0.9987179487179487,1.0125184094256259,5.64,5.704000000000001
132,601336,0.9591421116273151,1.062155388471178,1.0133688589725611,0.9993130393714309,0.9534385113268609,0.9752642007926023,1.007467454676144,48.878,49.044
134,601377,1.0131764705882353,0.9545454545454544,1.0031181789834738,0.97585601404741,1.0305951383067897,0.9827734711455645,1.0301837270341205,6.3759999999999994,6.506
135,601390,1.0121309224078736,1.0366598778004075,1.0078697421981004,1.0050448430493273,0.997824313298885,0.9785064756131163,1.0321085733200928,5.824,5.888
136,601398,0.9906008727760992,0.9938351719662556,0.9916777629826897,0.9828279137742054,0.9996436208125444,0.9989615784008307,1.0099962976675305,5.928,5.9239999999999995
137,601555,0.992196209587514,0.9563464235624123,0.9987524950099799,0.9708141321044547,1.107320304736668,0.987898414862792,1.0441467164506917,9.187999999999999,9.056000000000001
140,601601,1.0096590612436696,1.069921699665852,1.0025545171339565,0.9872018265937633,0.9437510401065068,0.9877528999190722,1.0082278481012659,34.89,36.462
141,601607,0.9919511988477505,0.9566445309518355,1.0300305543430817,0.9983246463142221,1.032536590502264,0.9886682711592457,0.9975984128641535,18.770000000000003,18.922
142,601618,1.0376914016489989,1.0089668615984404,1.0005411255411256,0.9611486486486488,0.9704978488014753,0.969662278191185,1.0631808278867103,2.772,2.742
143,601628,0.9791071185517897,1.102248650126444,0.9941487200325072,0.9807071069633884,0.9566771269177129,1.0085744908896037,1.0102231125233128,32.256,35.215999999999994
144,601633,1.0011100539169044,0.9109438695515838,1.0112775004621926,0.9859865470852017,0.9950980392156862,0.9625126646403243,0.9831771208844029,8.998000000000001,9.419999999999998
145,601668,0.9698771304003172,1.026143790849673,0.9995208433157641,0.9648222792231587,1.011787072243346,0.9838095238095236,1.0371314160902803,5.322,5.2459999999999996
146,601669,0.9973255531242404,0.9839598997493734,0.9915094339622641,0.9650991917707568,0.9642857142857144,0.9638342696629214,1.0296987696224014,4.444,4.438000000000001
147,601688,1.0087535014005604,0.9454120852388831,1.0195472114853674,0.9746035838597396,1.0484416072099139,0.9825826388238599,1.028672345730314,17.548,17.814
148,601727,1.0210981189628876,1.0490648530483362,1.007337526205451,0.9928028788484605,0.9864170337738618,0.9599374021909233,1.0077279752704789,4.95,4.9
149,601766,0.9943695958174141,1.0902457757296466,1.0048016701461377,0.9873263465756764,1.0164171897633993,0.9733096085409252,1.0229885057471264,7.211999999999999,7.218000000000001
150,601788,0.9947016525797904,0.9810426540284359,1.0243863049095607,0.9203276247207745,1.0337623971301964,0.9871317829457364,1.0405904059040592,11.506,11.633999999999999
151,601800,0.9822294022617125,1.0071193144363877,0.9923076923076921,0.9518547750591948,1.0108267716535433,0.9620831429876655,1.0617899142914091,9.620000000000001,9.306000000000001
152,601808,0.9987604037542058,1.0315542733501626,0.944746535695492,1.0068285280728375,0.9959133633020025,0.9632800608828005,1.0912631222485607,14.466,15.313999999999998
153,601818,0.9933649289099525,0.9926217412690604,1.0024900398406376,1.007034632034632,1.0024987506246879,0.9942775393419168,1.0404530744336569,4.452,4.545999999999999
156,601857,0.9960639606396063,1.022576687116564,1.0020975353959098,1.0041676881588626,0.9828693790149893,0.9836885030255197,1.0170659665244504,5.970000000000001,5.85
157,601877,1.0231340940018843,1.0048383194903636,0.999242267686161,0.9787514268153482,1.0369958275382476,0.9684171322160148,1.0630438807628217,22.918,23.812
158,601878,1.0232413178984865,0.9231097365895278,0.9928583291811991,0.9689675174013923,1.0546304411335086,0.9565217391304346,1.0462143559488695,8.854,9.026
159,601881,1.0011769321302473,0.9283869115958668,1.0106508875739646,0.961732660111613,1.0655929721815518,0.959174022698613,1.074810606060606,10.744,11.209999999999999
160,601888,1.082945265573328,1.06425110596166,1.04488289780857,0.9474305598707512,0.9386770539255979,1.005296149417935,0.9847796838210561,90.962,91.85600000000001
161,601898,0.9969558599695585,0.9766120948880725,1.0080321285140563,1.0003947887879985,1.023310023310023,0.9828440716736562,1.0912563667232598,4.784000000000001,4.884
162,601899,1.1215295966474594,0.9510813594232751,0.9762711864406778,0.9935597189695549,0.9823863636363634,0.9779326364692221,0.9766050054406964,3.354,3.5420000000000003
163,601901,0.9870244117000222,0.978790833739639,1.0242486338797814,0.9784124875456659,1.0243810952738182,0.957724425887265,1.0335329341317367,6.837999999999999,6.736
164,601919,0.9899768696993061,0.9711375212224108,1.0003568879371876,0.9508353221957043,1.0368963646228975,0.9808828640945431,1.0732456140350877,4.62,4.92
165,601933,1.021461716937355,1.0199739470256186,0.9966784765279009,0.9800103842159916,0.9286079836233367,1.033289241622575,0.9525156597292384,8.361999999999998,8.282
166,601939,0.998002853067047,1.0014076576576576,0.9951807228915662,0.9820133449376269,0.9944165270798436,1.002448313384113,1.0083645803288146,7.314,7.409999999999999
167,601985,0.9902011346054667,1.0252631578947367,1.0045857535921736,0.988458927359131,0.9974573192880495,0.9821958456973293,1.0032967032967033,5.142,5.058000000000001
168,601988,0.995764705882353,0.967535661583866,1.0005254860746189,0.9954929577464788,1.0065146579804558,0.9948822927328557,1.0141322781232336,3.6979999999999995,3.714
170,601992,0.9688649872629495,0.9613494923026532,0.9364444444444445,1.023150762281197,1.0116492949110973,0.9794520547945205,1.0443645083932855,3.35,3.3160000000000003
171,601997,0.9935287400076133,1.0004073872895165,0.9715679442508712,0.9836911299717092,1.0204713573025976,0.991742596810934,1.0211062590975257,9.181999999999999,9.534
172,601998,0.99725442342892,0.9716535433070866,1.0121798875702686,0.9860046651116293,1.0006795786612301,0.9958938723941883,1.0276779295470884,6.202,6.353999999999999
173,603019,1.1343346140412154,1.0460282861053378,0.974323097867191,1.0132617861249518,0.9777520278099654,0.913568450312717,1.0853275458335714,34.077999999999996,33.724000000000004
175,603160,1.0799868478737398,1.0713702147525679,0.8560823156072699,1.0963213032178551,1.0296309761861484,0.987593090688599,0.9655995383276113,187.02,194.5
178,603288,1.015757279177881,1.0087275335751007,1.0132896764252697,0.9824647989548554,0.8954175905395417,1.0131924893552666,1.0376391329818393,110.356,114.91399999999999
179,603799,1.0870606431012546,1.0775260730271976,0.981928495654278,0.9721726305984631,0.9701441317776252,0.9171932523765042,1.0543221924046515,24.784000000000002,26.282
180,603833,0.9861691122945481,1.0054762105974815,0.9941868935575046,0.9445206031771631,0.9969670129103256,1.0027351830008375,1.0412018805405687,112.50400000000002,112.93400000000001
181,603858,1.0117218846727045,0.9848621471705329,1.0099325414890534,0.9865386014698391,1.0177257022682893,0.9987977727157681,1.0084418968212607,20.439999999999998,20.334
182,603986,1.1401745277808462,1.09902347096111,0.9294421278274871,0.9582276010150304,1.0,0.9396385085988721,1.162150199183593,153.226,168.566
183,603993,1.07263990955342,0.9729057229748409,0.9842295760082731,0.945267489711934,1.038601982263954,0.965028773793714,1.0227146814404435,3.4299999999999997,3.496
184,000001,1.0184404636459428,1.0148436119455735,0.9512025095852213,0.9884855581576891,0.9816216216216216,0.9961745536979315,1.0205286839145107,16.624000000000002,16.914
185,000002,1.0476353666895133,1.068985892606544,0.9388610848099552,0.9845702306079662,1.0428422152560086,0.994629138622612,1.0044938685353035,26.712,26.74
187,000069,0.9984216459977453,1.0187935034802784,0.990580448065173,0.9586983729662077,1.0122463261021692,0.9974868057300829,1.0399533391659377,7.036,7.1800000000000015
188,000100,0.9972144846796657,0.9798994974874373,1.0048869883934026,0.9666897987508675,1.0016246953696184,0.9789983844911148,1.0226576852418863,3.3600000000000003,3.522
189,000157,0.9879258300991807,0.978978978978979,1.0081495685522532,0.9588832487309644,1.0072202166064983,0.9837559429477021,1.088301043219076,5.9159999999999995,5.992
190,000166,0.9914417379855166,0.9716850828729282,1.0214500214500213,0.9999999999999998,1.0154055278658811,0.9728440366972474,1.0201314708299094,4.828,4.846
191,000333,0.9899417681312864,1.0321876263647392,0.9901645618063528,0.9694526941026731,1.0,0.9947763504101533,1.0426121067610186,55.089999999999996,59.498000000000005
192,000338,1.0531703156098948,1.077061855670103,0.9859700048379292,1.0005086469989828,0.9649795501022495,0.9711658354114714,1.0474497956282212,12.016,12.898000000000001
193,000402,0.999496475327291,0.9614029199530122,0.9791985986424347,0.9786142001710864,1.0347112653834019,0.9848377161809996,1.0204410973641742,7.9879999999999995,7.994
194,000408,1.0671969607028378,0.9833771699105737,1.0004856136943063,0.9943005181347151,0.9741717135732098,0.9479486716067234,0.9866182807892944,8.764,8.91
195,000413,1.0112840466926072,0.9698783910196442,0.9848599545798638,0.9918518518518518,1.0681508405270332,0.9401533018867924,1.0493138936535165,5.006,4.8919999999999995
197,000423,1.007513988808953,0.950210970464135,0.9300635478637099,0.9785139530902245,0.9726506677179323,0.9694166127989656,0.9934542734243502,34.788,35.348
198,000425,0.9968701095461657,0.9867091972355131,1.0138820029747149,0.9499761791329207,0.985092426952892,0.9756915339480302,1.048521256931608,4.614,4.563999999999999
200,000553,0.9999999999999999,1.0299203952786165,1.0219126200459894,0.928892889288929,1.001986491855383,0.9636301835486063,1.0244060475161987,9.074000000000002,9.232000000000001
201,000568,0.9706601466992666,1.068504366812227,0.9861388734148179,0.9310497433174013,0.9131586552355264,1.032826038658076,1.0503820491929623,86.38199999999999,85.90799999999999
202,000596,0.9758550535488082,1.0564692012967876,1.0687518156289337,0.9617522066034654,0.8327868852459016,1.0262116805462727,1.0153976059206278,111.87,112.18400000000001
