,Unnamed: 0,code,3月3日,3月10日,3月17日,3月24日,3月31日,4月7日,4月14日,4月21日,4月28日,5月5日,5月12日,5月19日,5月26日,6月2日,6月9日,6月16日,6月23日,6月30日,7月7日,7月14日,7月21日,7月28日,8月4日,8月11日,8月18日,8月25日,9月1日,9月8日,9月15日,9月22日,3月4日,3月11日,3月18日,3月25日,4月1日,4月8日,4月15日,4月22日,4月29日,5月6日,5月13日,5月20日,5月27日,6月3日,6月10日,6月17日,6月24日,7月1日,7月8日,7月15日,7月22日,7月29日,8月5日,8月12日,8月19日,8月26日,9月2日,9月9日,9月16日,9月23日,1_day,2_day,3_day,4_day,5_day,6_day,7_day,8_day,9_day,10_day,11_day,12_day,13_day,14_day,15_day,16_day,17_day,18_day,19_day,20_day,21_day,22_day,23_day,24_day,25_day,26_day,27_day,28_day,29_day,30_day
22,22,601088,20.83,20.02,19.98,21.13,19.61,20.48,19.92,20.49,19.37,19.69,18.61,18.47,18.35,18.39,18.86,19.7,20.03,20.38,20.61,19.03,19.23,19.13,18.63,18.06,18.54,18.78,18.69,19.64,19.61,19.6,20.82289039,20.02807448,19.96137461,21.146676199999998,19.5908596,20.47137345,19.9201682,20.48614633,19.36498874,19.68817226,18.58770519,18.46809061,18.32656621,18.3746431,18.85357507,19.68892012,20.05237691,20.39254532,20.60296897,19.00919824,19.16973949,19.144699399999997,18.62530875,18.01869475,18.51876208,18.76638857,18.68763375,19.61907193,19.58968966,19.62363288,0.9996586841094577,1.0004033206793208,0.9970716588411589,1.000789219119735,0.9990239469658339,0.9995787817382813,1.0000084437751002,0.9998119243533432,0.9997412875580796,0.9999071742001016,0.9988019983879636,0.9998966220898756,0.9987229542234332,0.9991649320282762,0.9996593356309651,0.9994375695431472,1.0011171697453818,1.0006155701668302,1.0103186555036672,0.9989068964792432,0.9968663281331254,1.0007683951907997,0.999748188405797,0.9977128875968994,0.9988544811218986,0.9992752167199147,0.9998733948635633,0.99893441598778,0.9989642865884754,1.0012057591836734
23,23,601111,9.87,9.15,9.71,9.86,10.84,11.89,10.7,11.0,9.84,10.15,9.12,8.5,8.36,8.46,8.7,8.73,9.5,9.57,9.67,9.16,9.05,9.05,8.5,7.74,7.89,8.11,7.89,8.39,8.69,8.47,9.874130798,9.14901381,9.712598077,9.86416817,10.85037553,11.90974967,10.71421666,11.01060593,9.84586062,10.15837037,9.115536508,8.494287867,8.348264171,8.454014151,8.697619492000001,8.721866717000001,9.503557791,9.569261712000001,9.674326429,9.156623214,9.048099374,9.046100594,8.494783447,7.727374126,7.879626351000001,8.100131255,7.881985807,8.381294456000001,8.683443531,8.467039012999999,1.000418520567376,0.999892219672131,1.06148612863388,1.0004227352941177,1.0009571522140222,1.00166103195963,1.0013286598130842,1.0009641754545455,1.0005955914634146,1.0008246669950738,0.999510582017544,0.9993279843529412,0.9985961927033494,0.9992924528368794,0.9997263783908048,0.9990683524627721,1.0003745043157894,0.9999228539184954,1.0109793963381988,0.9996313552401747,0.9997899860773479,0.9995691264088398,0.999386287882353,0.9983687501291989,0.9986852155893537,0.9987831387176327,0.9989842594423322,0.9989623904648391,0.9992455156501727,0.9996504147579691
24,24,601138,15.08,15.82,14.86,15.09,14.75,15.84,15.71,17.89,16.01,15.42,14.22,13.2,12.9,13.68,12.83,11.81,12.32,12.05,13.15,12.77,12.46,13.25,12.89,12.29,14.36,14.95,14.21,15.31,15.31,14.49,15.17150781,15.74664968,14.87828194,15.18555178,14.8899529,15.72766937,15.68709123,17.78754471,16.02883873,15.41945329,14.35167188,13.036374,12.91102384,13.65111635,12.7190662,11.84267577,12.2558172,12.09281844,13.03693441,12.86965402,12.35813842,13.34206679,12.72294753,12.362490300000001,14.32072275,15.01004164,14.23585326,15.37630198,15.38793029,14.50263038,1.0060681571618038,0.9953634437420986,0.9404729418457649,1.0063321259111995,1.0094883322033898,0.9929084198232323,0.9985417714831317,0.9942730413638904,1.0011766851967518,0.9999645453955901,1.0092596258790436,0.987604090909091,1.0008545612403101,0.9978886220760235,0.9913535619641466,1.0027667883149871,0.994790357142857,1.0035533975103734,1.0780724505775348,1.0078037603758812,0.9918249133226323,1.0069484369811321,0.9870401497284716,1.0058983157038244,0.9972648154596101,1.0040161632107025,1.0018193708655876,1.0043306322664924,1.0050901561071195,1.0008716618357487
25,25,601166,19.3,17.9,18.44,18.1,18.17,19.28,18.98,20.3,18.95,19.92,18.48,18.29,18.24,17.57,17.86,18.35,18.55,18.29,18.27,18.18,18.41,19.22,18.79,18.6,17.93,18.4,17.17,17.97,17.89,17.57,19.31051281,17.92085861,18.44177853,18.12253453,18.17240793,19.2924234,19.00598126,20.3248886,18.97410016,19.95206012,18.48553239,18.30784516,18.24246582,17.58245398,17.87460037,18.35200153,18.571685000000002,18.28851773,18.28855348,18.17807171,18.42765825,19.22779125,18.80921116,18.60306603,17.94019933,18.4015775,17.17659588,17.96561607,17.88520876,17.57915072,1.000544705181347,1.0011652854748605,1.0302669569832403,1.0012450016574586,1.000132522289488,1.000644367219917,1.001368875658588,1.001226039408867,1.001271776253298,1.0016094437751002,1.0002993717532467,1.0009756785128485,1.0001351875,1.0007088207171315,1.0008174899216125,1.0001090752043595,1.0011690026954179,0.9999189573537453,1.0000019547784316,0.9998939334433444,1.000959166214014,1.0004053720083246,1.0010224140500266,1.0001648403225807,1.0005688416062464,1.0000857336956521,1.0003841514269074,0.9997560417362271,0.9997321833426496,1.000520815025612
26,26,601186,11.55,11.06,11.22,11.7,11.51,12.18,11.76,11.99,10.8,10.84,10.12,9.89,9.38,9.4,9.38,9.77,10.06,9.95,10.07,9.69,10.0,10.02,9.52,9.1,8.98,9.11,9.1,9.97,10.17,9.93,11.56816573,11.05880807,11.19970417,11.70265727,11.52632985,12.20364642,11.76187069,12.01239862,10.79152113,10.83211345,10.12846869,9.873439317999999,9.381994800000001,9.380043854,9.360982914,9.775924485,10.04562978,9.957442533,10.056245800000001,9.69582326,9.985141118,10.02935769,9.502773077999999,9.101472747999999,8.958790888,9.112135283999999,9.081730999,9.985496397999999,10.1823611,9.935428494,1.0015727904761904,0.9998922305605785,1.012631480108499,1.0002271170940171,1.0014187532580365,1.0019414137931035,1.0001590722789115,1.0018681084236865,0.9992149194444443,0.9992724584870848,1.000836827075099,0.9983255124368047,1.0002126652452026,0.9978770057446809,0.9979725921108741,1.0006063955987718,0.9985715487077534,1.0007479932663317,1.0099225545789048,1.000600955624355,0.9985141117999999,1.0009339011976048,0.9981904493697478,1.0001618404395605,0.9976381835189309,1.0002343890230516,0.9979924174725274,1.0015543027081242,1.001215447394297,1.0005466761329305
27,27,601211,19.96,20.01,19.25,19.87,20.15,21.12,20.29,20.21,19.32,18.83,17.47,16.3,16.29,16.07,15.9,16.18,17.73,18.35,18.03,18.07,18.08,18.07,17.29,16.6,16.51,17.37,17.09,18.83,19.29,18.36,19.99514214,19.84458905,19.51012683,19.87363249,20.03181053,21.04209921,20.29898526,20.31485127,19.37467267,18.83275827,17.51854391,16.29769666,16.28826959,16.050361,15.87869306,16.18089353,17.70174225,18.34241852,18.00841522,18.08264426,18.11444537,18.07283521,17.29657198,16.62620281,16.4944935,17.34591666,17.06066599,18.84488095,19.30894589,18.36272554,1.001760628256513,0.9917335857071463,0.975018832083958,1.00018281278309,0.9941345176178661,0.996311515625,1.0004428417939872,1.0051880885700146,1.0028298483436853,1.0001464827403082,1.0027787012020608,0.999858690797546,0.99989377470841,0.9987779091474797,0.9986599408805031,1.0000552243510505,0.9984062182741116,0.9995868403269753,0.9817906619219373,1.0006997376867737,1.0019051642699115,1.0001569014941893,1.000380102949682,1.0015784825301204,0.9990607813446396,0.9986135094991364,0.998283557050907,1.000790278810409,1.000982161223432,1.0001484498910675
28,28,601229,12.47,12.05,12.08,12.02,11.98,12.43,12.51,12.79,12.24,12.67,11.79,11.35,11.41,11.26,11.47,11.63,11.89,11.85,8.97,8.86,8.92,9.22,9.14,9.04,9.08,8.97,9.02,9.19,9.33,9.29,12.51209656,12.04059442,12.11042981,12.01380971,12.00850079,12.46590942,12.50323121,12.83789674,12.22992681,12.66258225,11.82826403,11.33461037,11.43900557,11.24831778,11.46137661,11.65969886,11.88743627,11.87953908,8.963146876,8.839285833,8.914031702,9.206548101000001,9.136324539,9.029886333,9.073950637000001,8.961162871,9.014940451000001,9.185122894,9.316261671,9.293001459,1.0033758267842823,0.9992194539419086,1.005014921991701,0.9994850008319468,1.002379030884808,1.0028889316170555,0.9994589296562749,1.00374485848319,0.9991770269607844,0.99941454222573,1.0032454648006786,0.9986440854625551,1.0025421183172656,0.9989625026642985,0.9992481787271141,1.0025536423043853,0.9997843793103448,1.0024927493670888,0.7545029159498332,0.9976620579006773,0.9993309082959643,0.9985410087852495,0.9995978707877461,0.9988812315265488,0.9993337705947137,0.9990148128205129,0.999439074390244,0.999469302937976,0.998527510289389,1.0003230849300322
29,29,601288,3.85,3.69,3.71,3.72,3.73,3.79,3.74,3.85,3.72,3.76,3.65,3.61,3.69,3.68,3.77,3.76,3.64,3.6,3.65,3.6,3.57,3.59,3.55,3.46,3.42,3.41,3.4,3.49,3.53,3.49,3.849420925,3.687534706,3.708282692,3.717748252,3.7284546610000002,3.789228515,3.737982161,3.8496480039999996,3.7176388910000004,3.757986538,3.648045878,3.6071977289999997,3.6892456589999996,3.677736697,3.7687620010000003,3.758589025,3.63792741,3.59694859,3.64791959,3.597043852,3.56742591,3.5872486510000003,3.547351552,3.456255576,3.4161214419999997,3.406179986,3.3961393980000003,3.486639405,3.527022477,3.486851609,0.9998495909090909,0.9993318986449865,1.0049546590785907,0.9993946913978493,0.9995857,0.9997964419525066,0.999460470855615,0.9999085724675324,0.9993652932795699,0.999464504787234,0.999464624109589,0.9992237476454293,0.9997955715447153,0.9993849720108695,0.9996716183023874,0.9996247406914894,0.9994306071428571,0.999152386111111,1.01417062232741,0.9991788477777778,0.9992789663865547,0.9992336075208915,0.9992539583098592,0.998917796531792,0.9988659187134502,0.9988797612903226,0.9988645288235295,0.9990370787965616,0.9991565090651559,0.9990978822349569
30,30,601318,72.39,68.7,73.85,74.72,77.1,80.2,80.44,87.0,83.11,86.1,81.38,79.1,76.5,79.0,77.11,79.75,87.97,88.61,90.85,88.75,88.35,90.1,86.03,84.35,87.46,89.89,87.32,90.7,92.34,89.85,72.84122142,68.41031953,74.10461455,74.64161715,77.42053177,80.39371842,80.51246962,87.17116257,83.04536568,85.90913044,81.76333363,78.84451515,76.7839245,78.98510321,77.02898879,79.6986745,87.87524265,88.82297587,91.17737645,88.74445292,88.64949523,90.14493083,85.91161911,84.32349428,87.73642968,90.0241013,87.25907887,90.96386054,92.68117365,89.88303421,1.0062332009946124,0.9957833992721978,1.0786697896652109,0.9989509789882227,1.0041573511024644,1.0024154416458853,1.0009009152163104,1.001967385862069,0.9992223039345446,0.9977831642276423,1.0047104157041042,0.9967701030341342,1.003711431372549,0.9998114330379747,0.9989494072104785,0.9993564200626959,0.9989228447197909,1.0024035195801828,1.0265066617836118,0.9999374976901408,1.0033898724391626,1.0004986773584907,0.9986239580378938,0.9996857650266747,1.0031606412074092,1.0014918378017577,0.9993023232936327,1.0029091570011024,1.0036947547108512,1.0003676595436841
31,31,601319,8.76,11.55,9.55,9.99,9.59,10.03,9.55,9.61,9.15,8.59,8.36,8.0,8.25,9.06,8.57,8.93,9.87,9.49,9.44,9.25,9.12,9.04,8.78,8.22,8.33,8.57,8.4,9.15,9.42,9.15,8.876562922,11.65515349,9.441346304,10.04245934,9.844248013,9.989670532,9.721939956,9.598829615,9.127859476,8.695489265,8.409653515,7.942820967,8.245033801,9.104420786,8.549750154,8.860702798,9.881593596,9.452101833,9.454915408,9.2821163,9.128232526,9.013863177000001,8.721118678,8.118990415,8.331390056,8.563204425,8.389954962000001,9.138163699,9.469065041,9.149572205,1.0133062696347033,1.0091041982683981,0.8174325804329003,1.0052511851851853,1.0265117844629823,0.9959791158524427,1.0180041838743454,0.998837629032258,0.9975802706010928,1.01228047322468,1.0059394156698567,0.992852620875,0.9993980364848485,1.0049029565121412,0.9976371241540256,0.9922399549832027,1.0011746297872341,0.9960065155953636,1.0002976665983618,1.0034720324324324,1.000902689254386,0.9971087585176993,0.9932936990888384,0.9877117293187349,1.0001668734693878,0.9992070507584597,0.9988041621428572,0.9987064151912568,1.0052086030785563,0.9999532464480874
32,32,601328,6.59,6.3,6.38,6.39,6.24,6.33,6.29,6.42,6.18,6.26,6.05,5.96,5.99,5.96,6.07,6.17,6.26,6.12,6.18,5.8,5.79,5.78,5.68,5.52,5.45,5.47,5.41,5.57,5.63,5.56,6.590135849,6.305266566,6.378144036,6.395420166,6.237035639,6.328389922,6.293893473,6.419195652999999,6.183298323,6.26374832,6.045480685,5.961285891,5.984936452,5.961387407,6.07272179,6.166154376000001,6.264002115,6.115386646,6.183621232,5.792453973,5.790910919,5.772706029,5.680414034,5.51081945,5.448714082,5.46088061,5.408781625,5.561181812,5.621871874,5.559965968999999,1.0000206144157815,1.0008359628571428,1.0124038152380952,1.0008482262910798,0.9995249421474359,0.9997456432859401,1.000618994117647,0.9998747123052958,1.000533709223301,1.0005987731629393,0.999253005785124,1.00021575352349,0.9991546664440735,1.000232786409396,1.0004484003294893,0.999376722204214,1.0006393154952078,0.9992461839869281,1.01115785312522,0.998698960862069,1.0001573262521588,0.998738067301038,1.0000728933098593,0.9983368568840579,0.9997640517431193,0.9983328354661792,0.9997747920517559,0.9984168423698384,0.9985562831261101,0.9999938793165467
33,33,601336,52.33,49.15,51.25,55.55,53.69,59.11,57.19,64.43,59.1,57.45,53.24,49.86,49.84,51.6,49.17,50.6,54.7,55.03,54.73,54.76,54.2,55.53,54.64,49.87,50.16,52.18,48.23,51.73,52.51,50.58,52.2839485,49.15984482,51.19352514,55.6197919,54.01262131,59.41962483,57.03315637,64.70933642,58.99704905,57.36233923,53.3275591,49.71808695,49.870615,51.70860077,49.19355689,50.47913462,54.72379876,55.03913142,54.88774882,54.63422484,54.46994585,55.30434727,54.68359362,49.60449795,50.43636659,51.98962295,48.32912081,51.58359437,52.38491061,50.68874153,0.9991199789795528,1.000200301525941,1.0415773171922686,1.0012563798379839,1.0060089646116597,1.0052381125021146,0.9972574990382934,1.0043355024057115,0.9982580211505923,0.9984741380330723,1.0016446111945905,0.9971537695547533,1.0006142656500803,1.0021046660852713,1.0004790907057148,0.9976113561264822,1.0004350778793418,1.0001659353080137,0.997249545984932,0.9977031563184807,1.0049805507380074,0.995936381595534,1.0007978334553442,0.9946761169039504,1.0055097007575757,0.9963515321962437,1.0020551691893014,0.9971698119079838,0.9976177987050086,1.002149891854488
34,34,601390,7.46,7.24,7.29,7.38,7.27,7.49,7.4,7.55,7.0,7.04,6.73,6.55,6.45,6.43,6.38,6.47,6.61,6.52,6.6,6.43,6.48,6.44,6.2,5.92,5.93,6.0,6.01,6.29,6.35,6.27,7.456183987999999,7.265171306,7.292204924,7.3741840739999995,7.257209753,7.494351888,7.390060986,7.553573988999999,7.00332835,7.021289996,6.719895595,6.54829081,6.445737352999999,6.413076105,6.366345852,6.478020174,6.594957103,6.5202005220000006,6.590564108,6.427475255,6.462524738,6.43602894,6.194901088,5.913757979,5.912940651,5.998697855,5.998677803,6.28738753,6.344532695,6.253784411,0.9994884702412867,1.003476699723757,1.0072106248618784,0.9992119341463415,0.9982406812929849,1.0005810264352468,0.9986568899999999,1.00047337602649,1.0004754785714287,0.9973423289772727,0.9984986025260029,0.9997390549618321,0.9993391244961239,0.9973679790046657,0.9978598514106584,1.001239594126739,0.9977242213313161,1.0000307549079757,1.0107916291473833,0.9996073491446346,0.997303200308642,0.9993833757763975,0.9991775948387096,0.9989456045608107,0.9971232126475549,0.9997829758333333,0.9981161069883527,0.9995846629570747,0.9991390070866142,0.9974137816586922
35,35,601398,5.85,5.59,5.58,5.58,5.57,5.81,5.73,5.98,5.71,5.81,5.61,5.57,5.7,5.61,5.73,5.74,5.85,5.89,5.67,5.62,5.6,5.69,5.56,5.46,5.5,5.42,5.39,5.52,5.57,5.53,5.857823222,5.597769962,5.555299101,5.571929912000001,5.571682212000001,5.818519097,5.738874328,5.9458790189999995,5.706785987000001,5.822103736,5.607259075,5.570822341,5.689836954,5.61028316,5.729158387999999,5.725616556,5.864038763,5.890042415,5.669653962999999,5.625094927,5.60857323,5.678134315,5.555200523,5.457334437,5.500572128,5.406597014,5.387767267999999,5.512071292999999,5.569432867000001,5.53986981,1.001337302905983,1.001389975313059,0.9937923257602863,0.9985537476702511,1.0003020129263915,1.001466281755594,1.001548748342059,0.994294150334448,0.9994371255691771,1.0020832592082616,0.9995114215686274,1.0001476375224416,0.9982170094736841,1.0000504741532976,0.9998531218150085,0.9974941735191638,1.0023997885470086,1.000007201188455,0.9625828752202626,1.0009065706405693,1.0015309339285716,0.9979146423550088,0.9991367847122302,0.9995118016483516,1.0001040232727272,0.9975271243542435,0.999585764007421,0.9985636400362318,0.9998981807899462,1.0017847757685352
36,36,601601,35.3,32.66,32.89,33.14,34.04,35.62,34.99,39.39,36.21,36.18,33.75,32.57,32.9,34.42,33.88,34.85,37.06,36.51,36.2,37.67,38.78,38.64,37.56,36.85,36.77,40.02,37.8,39.13,38.79,37.2,35.55413552,32.47343639,32.94426965,33.04147493,34.15387667,35.63577704,34.99571954,39.37627813,36.11515995,36.02355242,33.88367811,32.48821672,32.91847545,34.51074014,33.90442235,34.75940596,37.06473444,36.58107985,36.23271782,37.69386872,38.7512891,38.750953499999994,37.40595168,36.82933777,36.79336759,40.155304799999996,37.7112863,39.21074738,38.84220173,37.17351687,1.0071993065155809,0.9942877033067975,1.0087039084507043,0.9970270045262523,1.0033453780846064,1.000442926445817,1.0001634621320377,0.9996516407717695,0.9973808326429162,0.9956758546158099,1.003960832888889,0.9974889996929689,1.0005615638297873,1.0026362620569436,1.0007208485832348,0.9974004579626973,1.0001277506745818,1.0019468597644483,0.9904769888852801,1.0006336267586937,0.999259646725116,1.0028714673913042,0.995898607028754,0.9994392881953867,1.0006355069350013,1.0033809295352323,0.9976530767195767,1.0020635670840787,1.001345752255736,0.9992880879032258
37,37,601628,31.1,28.16,28.75,28.89,28.32,29.35,28.59,31.38,30.08,30.3,27.01,25.35,25.3,26.12,26.07,26.58,28.26,28.32,29.37,30.67,30.13,30.3,29.03,28.17,28.25,29.41,28.85,29.6,29.8,28.97,31.00694568,27.87094861,28.74425391,28.92708217,28.28885132,29.37264738,28.59481515,31.42406336,30.11196464,30.38306054,27.01085764,25.3664367,25.28173589,26.13595921,26.08585211,26.57821471,28.29528694,28.32782983,29.40806088,30.70153656,30.16984859,30.32703389,29.06495763,28.17870655,28.27387248,29.42524983,28.88458457,29.6127711,29.81296891,29.00377674,0.9970078996784566,0.9897353909801136,1.0207476530539774,1.0012835642090687,0.9989001172316384,1.0007716313458261,1.0001684207764951,1.0014041861058,1.0010626542553192,1.0027412719471946,1.000031752684191,1.0006483905325443,0.9992780984189723,1.0006109957886675,1.0006080594553126,0.9999328333333334,1.001248653220099,1.0002764770480226,1.0381332088085338,1.0010282543201825,1.0013225552605378,1.000892207590759,1.0012041898036512,1.0003090717074903,1.000845043539823,1.0005185253315199,1.0011987719237434,1.000431456081081,1.0004351983221476,1.0011659212978943
38,38,601668,6.23,6.03,6.12,6.25,6.12,6.31,6.4,6.6,6.1,6.13,5.73,5.63,5.51,5.61,5.67,5.73,5.86,5.75,6.02,5.85,6.0,6.03,5.78,5.55,5.45,5.56,5.47,5.77,5.83,5.58,6.24156431,5.98179781,6.126365131,6.236286,6.1389725539999995,6.309694015,6.391999049,6.6136925,6.072782376,6.112393976,5.740920199,5.600028187,5.5134995170000005,5.591560116,5.652023031000001,5.713755092,5.842167912000001,5.742436564,6.000740409,5.862036957999999,5.992271785,6.035810639,5.760723576,5.5492126729999995,5.429453291000001,5.563667477999999,5.450605917000001,5.776547337999999,5.84247642,5.5559921789999995,1.0018562295345104,0.9920062703150911,1.0159809504145936,0.99780576,1.0031000905228757,0.9999515079239303,0.9987498514062499,1.0020746212121212,0.9955380944262295,0.9971278916802611,1.0019057938917975,0.9946764097690942,1.0006351210526316,0.9967130331550802,0.9968294587301588,0.997164937521815,0.9969569815699659,0.998684619826087,1.0449815756989527,1.0020575996581196,0.9987119641666666,1.0009636217247098,0.9966649785467128,0.9998581392792792,0.9962299616513762,1.0006596183453236,0.9964544638025596,1.0011347206239167,1.002140037735849,0.9956975231182795
39,39,601688,23.75,22.01,22.52,22.94,22.41,23.62,22.11,21.92,21.3,20.4,18.99,17.92,18.6,18.63,18.75,19.28,23.3,22.32,21.67,20.77,21.17,21.41,19.53,19.13,19.06,19.77,18.96,20.42,20.81,19.67,23.94457708,21.81336216,22.65911987,22.94256585,22.59606153,23.64828701,22.17025502,21.94155881,21.32788931,20.4683217,19.00012467,17.85223527,18.61130903,18.64575933,18.70790665,19.22103032,23.33609459,22.30646018,21.67016147,20.840386499999997,21.23882169,21.43305731,19.437984,19.13751074,19.02675054,19.86783619,18.87473382,20.49235405,20.86675594,19.61382779,1.0081927191578948,0.9910659772830531,1.029492043162199,1.0001118504795117,1.0083026117804552,1.0011975872142251,1.002725238353686,1.0009835223540144,1.0013093572769953,1.0033491029411765,1.0005331579778833,0.9962184860491071,1.0006080123655914,1.0008459114331725,0.9977550213333334,0.9969414066390041,1.0015491240343346,0.9993933772401433,0.9714746891767926,1.0033888541165141,1.003250906471422,1.0010769411489957,0.9952884792626727,1.0003926157867225,0.998255537250787,1.0049487197774405,0.9955028386075948,1.0035432933398627,1.0027273397405094,0.9971442699542449
40,40,601766,9.51,9.14,9.21,9.24,9.1,9.39,9.23,9.4,8.66,8.64,8.21,7.99,7.79,7.91,7.87,8.04,8.18,8.09,8.17,7.88,7.8,8.05,7.71,7.32,7.23,7.28,7.28,7.52,7.69,7.72,9.518505827,9.193401391,9.177142511,9.230723744,9.14181326,9.427918955,9.218645235,9.395743543,8.662795966000001,8.603984716,8.197776624,7.983511579,7.7775540770000005,7.885353424,7.853747667,8.039557913,8.174767209,8.099830024,8.147692883,7.873493701,7.773349606,8.036190384,7.706720661,7.317097782,7.195469961000001,7.274568649,7.275152863,7.516408635,7.685324201,7.691369631000001,1.0008944087276552,1.0058426029540481,1.0040637320568926,0.9989960761904763,1.0045948637362636,1.004038227369542,0.9987697979414951,0.9995471854255319,1.0003228598152425,0.9958315643518517,0.9985111600487209,0.999187932290363,0.9984023205391528,0.9968841243994943,0.9979349005082593,0.9999450140547264,0.9993602944987776,1.0012150833127318,1.0059091189393088,0.9991743275380711,0.9965832828205129,0.9982845197515526,0.9995746642023347,0.9996035221311476,0.9952240609958506,0.9992539353021977,0.9993341844780219,0.9995224248670214,0.9993919637191158,0.9962914029792748
41,41,601800,12.49,12.08,12.49,12.8,12.51,13.68,14.2,14.15,12.44,12.32,11.54,11.16,10.95,10.92,10.83,11.05,11.36,11.32,11.25,10.93,11.07,11.21,10.71,10.24,9.97,10.06,9.98,10.7,10.8,10.7,12.48651388,12.12120948,12.450365099999999,12.79291407,12.59331193,13.77134424,14.25663479,14.11308641,12.40423291,12.33471637,11.52169818,11.09044406,10.93671998,10.93827692,10.84767703,11.02465154,11.33991666,11.35400458,11.24232657,10.90021753,11.0343321,11.23665958,10.68947881,10.23935259,9.94155517,10.05425406,9.952775135,10.67573379,10.77844103,10.70315979,0.9997208871096878,1.0034113807947018,1.0306593625827813,0.9994464117187499,1.0066596266986412,1.0066772105263158,1.0039883654929578,0.9973912657243815,0.9971248319935692,1.0011945105519482,0.9984140537261699,0.9937673888888888,0.9987872127853882,1.0016737106227107,1.0016322280701755,0.997706021719457,0.9982321003521127,1.0030039381625442,0.9901639981547373,0.9972751628545289,0.9967779674796748,1.0023781962533451,0.9980839225023342,0.9999367763671874,0.9971469578736208,0.999428833001988,0.9972720576152304,0.9977321299065421,0.998003799074074,1.0002953074766356
42,42,601818,4.4,4.17,4.13,4.11,4.1,4.23,4.14,4.32,4.09,4.17,3.96,3.87,3.86,3.84,3.92,3.94,4.03,3.81,3.86,3.8,3.78,3.87,3.86,3.77,3.77,3.71,3.76,3.97,3.99,3.96,4.399883016,4.184678758,4.12870392,4.111837225,4.098321034,4.229765662,4.141590628,4.320584309,4.089433358,4.1854089430000005,3.9569523589999998,3.8709613,3.8562587660000003,3.839489535,3.9207254289999995,3.936564113,4.031380073999999,3.8059981210000005,3.859442902,3.79595778,3.7788052139999997,3.86675403,3.859435958,3.766181697,3.7686271739999997,3.70607135,3.758636875,3.967764416,3.987810028,3.960452005,0.9999734127272727,1.0035200858513191,0.9900968633093526,1.0004470133819952,0.999590496097561,0.9999446009456264,1.0003842096618358,1.0001352567129629,0.9998614567237164,1.003695190167866,0.9992303936868686,1.0002483979328165,0.9990307683937825,0.99986706640625,1.0001850584183674,0.999127947461929,1.0003424501240692,0.9989496380577428,1.0140422510208589,0.998936257894737,0.999683919047619,0.9991612480620155,0.9998538751295337,0.9989871875331565,0.9996358551724137,0.998941064690027,0.9996374667553193,0.999436880604534,0.9994511348370927,1.0001141426767677
43,43,601857,7.88,7.66,7.7,7.77,7.6,7.73,7.64,7.66,7.42,7.41,7.28,7.2,7.16,7.15,7.03,7.0,7.03,6.88,6.86,6.67,6.55,6.54,6.33,6.17,6.1,6.12,6.12,6.26,6.28,6.38,7.878186916000001,7.647686988999999,7.710621651,7.767264891,7.584373143,7.723973166,7.636902854,7.657297874,7.421210011,7.402956894,7.276354808,7.189589732999999,7.152530757,7.137603202999999,7.019290291,6.992594716,7.016643352000001,6.872081242999999,6.846666101,6.660575017999999,6.540509536,6.531357745,6.318253842000001,6.1599408239999995,6.086201182999999,6.109407238999999,6.104424007,6.2464928770000006,6.2719879689999996,6.364236507999999,0.9997699131979696,0.9983925573107049,1.006608570626632,0.9996479911196912,0.9979438346052631,0.9992203319534282,0.9995946143979058,0.9996472420365535,1.0001630742587602,0.9990495133603239,0.9994992868131868,0.9985541295833332,0.9989568096368715,0.9982661822377621,0.9984765705547652,0.9989421022857143,0.9981000500711239,0.9988490178779069,0.9963016819648506,0.9985869592203898,0.9985510741984733,0.9986785542813456,0.9981443668246447,0.9983696635332252,0.9977378988524589,0.9982691566993462,0.9974549031045752,0.9978423126198084,0.9987241988853502,0.99752923322884
44,44,601888,64.45,59.55,60.95,64.25,70.08,72.35,71.38,78.64,77.3,77.49,77.15,77.19,75.3,77.39,73.93,79.46,85.04,88.65,86.5,87.71,85.88,89.6,90.47,87.4,90.72,95.28,95.48,94.18,92.39,93.37,64.53744802,59.72982897,60.93470425,64.45256068,70.23141340000001,72.52177891,71.64709218,78.84178712,77.60804193,77.86056972,77.29322690000001,77.47849837,75.43385886,77.66812313,74.16273675,79.61998201,85.34171391,88.88227066,86.75543214,87.94076159999999,86.14487925,89.81988748,90.74630233,87.64773946,90.94517996,95.59444237,95.7245219,94.47699599,92.66394422,93.58589041,1.0013568350659425,1.0030197979848867,1.0232528001679262,1.0031526954085603,1.0021605793378996,1.0023742765722183,1.0037418349677782,1.0025659603255341,1.0039850184993533,1.0047821618273327,1.0018564731043422,1.0037375096515093,1.0017776741035858,1.0035937864065125,1.0031480691194372,1.0020133653410521,1.0035479058090309,1.0026200864072194,0.9760712850357326,1.0026309611218789,1.003084294946437,1.0024541013392858,1.0030540768210456,1.002834547597254,1.0024821424162258,1.003300192800168,1.0025609750733138,1.003153493204502,1.002965085182379,1.0023122031701832
