,code,03-04,03-11,03-18,03-25,04-01,04-08,04-15,04-22,04-29,05-06,05-13,05-20,05-27,06-03,06-10,06-17,06-24,07-01,07-08,07-15,07-22,07-29,08-05,08-12,08-19,08-26,09-02,09-09,09-16,09-23
0,600000,10.780583541291033,11.009379415139989,11.111284874098,11.172300387650848,11.19506490599189,11.271509740240418,11.362524503541978,11.494409353628106,11.576138812419595,11.627084419819282,11.739318670967949,11.742820408983999,11.746370634156426,11.731502011634388,11.35077468638908,10.934123737111507,11.09362988516026,11.171827992280328,11.259310892765097,11.587980907336403,11.843665915519452,11.979819711752416,11.957785849968372,11.662438180373728,11.47027721493099,11.565492472925952,11.614178454579024,11.668506569684478,11.61061173251662,11.780737293797326
1,600016,5.810885229865287,5.92426260977189,5.958553673191132,6.018274340066275,6.035541319655176,6.262067740319238,6.165148882224865,6.227777412598582,6.2632245827947886,6.467480424841835,6.276963592356685,6.255468397681063,6.235434505745544,6.214059204162803,6.079309758952389,6.459237320134269,6.411281930682515,6.263148450692819,6.05794293317767,5.836928870603988,5.9745920695112344,6.094284651964549,6.138025145991382,5.944383599226759,5.852193695375232,5.843955464853296,5.933721434473018,6.0460470465109735,6.001761621538134,5.989823860809622
2,600019,6.488693357558951,6.651971475154362,6.742856373754703,6.815473787791744,6.881337465279218,7.20300249273147,7.1323116888145845,7.239849147453452,7.276264954060342,7.484834411006897,7.210445471674737,7.146702223009784,7.067931916125123,6.971287341726104,6.7589219089435355,6.314676888667351,6.171938100270877,6.062021511394031,6.056247210280013,6.107057820199055,6.265386402344712,6.451662663737001,6.548111726071444,6.4087070060218805,6.23149244204394,6.027916415761925,5.856182410227274,5.671771973136624,5.632568989725725,5.357008579585002
3,600028,5.441189980073912,5.506615341635922,5.54281684017384,5.5944435485424355,5.614365108395181,5.62975893647298,5.741569490951825,5.78419098595295,5.815333401045684,5.760798429705443,5.7642772477915365,5.726417623057249,5.689745261788735,5.6816375762661835,5.214525992892242,5.01303777271918,5.017941401184451,5.114726222267285,5.214768273130057,5.239071274226917,5.252275380551483,5.271023810116577,5.240309144610895,5.136513047405789,5.100337411723483,5.098456349913911,5.106368754636713,5.130901776986849,5.179337290394849,5.091635996982134
4,600029,7.6671388835716465,7.830326692615379,7.956837707411135,8.088188160199646,8.170264080043491,8.292898240433,8.496132363263118,8.640574454397722,8.6605590422344,8.69139023568769,8.679188719821937,8.596446179081067,8.49515195905571,8.409814849970198,7.791243392010106,7.805308376234954,7.345553240549986,7.050233149528648,6.872207193849658,6.729803636047747,6.7491093064702685,6.739993134275209,6.667101799833967,6.533011770342052,6.628408274904731,6.861061075133044,6.988702889845601,7.015302518207125,6.998855901388886,6.931289567680855
5,600030,19.732924710077878,20.984281896049968,21.860181824409167,22.577442438993,23.043551586334534,23.877619243874676,24.371295750912427,24.72563723604725,25.10312845568813,25.41508257173298,24.824201895510175,24.32620517804872,23.927735026194565,23.6457978249516,20.836928087889756,19.959237691829426,20.242735591914826,20.931465096353566,21.605044623016706,21.932216731508863,22.242291387272715,22.37983398301831,22.332750184675895,21.585870424495077,21.322951008447962,21.893861373933216,22.193501222303333,22.62209667312999,23.559924101146013,22.90865183178191
6,600031,8.906222279179316,9.39268011576198,9.910415973449092,10.56844053570507,11.00109529901805,11.956797833851931,12.092282013619421,12.451963436825157,12.639912071713905,13.284616113332556,12.846039316674993,12.9043839991889,12.866401517528418,12.95867940518318,12.078116680953837,12.600298498402683,13.043377461652593,13.12401770141428,12.99982113385884,12.852721900600795,13.222921950817225,13.760429087683786,14.058012861068839,13.880063880473626,13.522068348487801,13.394661598579754,13.373844949308731,13.407075765067475,13.780809267638357,13.495339400215892
7,600036,28.305333315599643,28.678291434088454,29.003603378121245,29.546516301388138,30.19115672756851,31.416420742239634,31.981644317475613,32.90851837092801,33.638553308411566,34.26852671093773,34.38914556378324,34.72920257519622,34.93006148336032,35.19728892397375,34.588667183501094,33.4781458818508,34.40191112781642,34.80529847888641,35.118778657042576,35.48035436878056,36.0948583006376,36.95817876390566,37.20805682407105,36.63022466413118,36.34433096505538,36.59594039960446,36.6370134199423,36.432907037685894,34.99309224180621,35.4147579710771
8,600048,12.77663477531371,12.899363172625046,13.010168097388851,13.19165276966725,13.283718791895625,13.576378192419204,13.655038091462124,13.694229021673033,13.767353995801138,13.882775988102667,13.694086087902562,13.637698547541492,13.648154842918249,13.573594571417122,12.642993010873012,12.32188542311902,12.374779220218738,12.144868477748984,12.11921451609384,12.397270125449545,12.822406081206537,13.137680416532925,13.285545167244296,12.956766785270315,12.97780670695665,13.403624932352276,13.813583423488907,14.066530106509694,14.78322869563143,14.39144658603295
9,600050,5.693915273387906,5.939779877953985,6.233336522723753,6.464130638920986,6.62398206184816,6.682084480976385,6.916578829634953,7.066951778963712,7.14494950714302,7.120785130096069,7.118846492039768,7.00299138482393,6.877011966785659,6.778661178210818,6.64815683765816,6.733489325461878,6.71018424986927,6.64281000259919,6.569122758705916,6.4232528704167535,6.225638466002192,6.125387269550002,6.0477161756932185,5.88707980138966,5.769684422016853,6.360672599101568,6.2773234791536,6.08155448722745,5.868354953869054,6.026168242798826
