,code,03-04,03-11,03-18,03-25,04-01,04-08,04-15,04-22,04-29,05-06,05-13,05-20,05-27,06-03,06-10,06-17,06-24,07-01,07-08,07-15,07-22,07-29,08-05,08-12,08-19,08-26,09-02,09-09,09-16,09-23
40,601766,9.518505827324596,9.193401391387496,9.17714251072232,9.230723744008534,9.141813259653782,9.427918954673013,9.218645234692373,9.395743542632248,8.662795966065712,8.603984715804412,8.197776623818333,7.9835115786376045,7.777554077442385,7.885353423553586,7.853747666886765,8.039557913499008,8.174767209139658,8.099830024235319,8.147692882679433,7.873493701033841,7.773349605731847,8.036190383981367,7.706720661168691,7.317097782123367,7.195469960957766,7.2745686487059125,7.2751528634542115,7.51640863498774,7.685324200828163,7.6913696309338455
41,601800,12.486513876970003,12.121209480292121,12.450365101350696,12.792914071310388,12.593311928116256,13.771344236396896,14.256634792893168,14.113086407454041,12.404232910334667,12.33471636590989,11.521698176656072,11.090444061767078,10.936719975343882,10.938276923697654,10.847677031093314,11.024651539814304,11.339916661913644,11.354004580867594,11.242326574380328,10.900217532894306,11.034332102890202,11.236659575106712,10.689478808467992,10.239352592958003,9.941555169544324,10.054254058712232,9.952775134574878,10.675733790141505,10.778441032286832,10.703159789062054
42,601818,4.399883016092709,4.1846787576693,4.128703920417512,4.111837225233413,4.098321033548989,4.229765661742213,4.141590628165618,4.320584308709526,4.089433358275031,4.185408942844258,3.9569523590312956,3.8709613000012455,3.8562587660081653,3.8394895348048976,3.9207254294300773,3.936564113122126,4.031380074116075,3.805998121310026,3.859442902495836,3.7959577795126607,3.778805213680114,3.8667540303352435,3.8594359577590898,3.7661816972992685,3.7686271735191412,3.7060713499138753,3.7586368745458785,3.9677644158289773,3.9878100279235067,3.960452005174815
43,601857,7.8781869163087785,7.64768698905568,7.710621650802819,7.767264891014906,7.5843731430466175,7.723973166085857,7.636902854032223,7.657297874171321,7.421210010620039,7.40295689416379,7.276354808011739,7.189589732974095,7.152530756944898,7.1376032028704754,7.0192902909864925,6.992594715977869,7.016643352422869,6.872081242998101,6.84666610077657,6.660575018467969,6.5405095360250245,6.531357744822671,6.318253841818176,6.159940824290044,6.086201183104274,6.109407239451684,6.104424007333299,6.246492876853912,6.271987968704526,6.364236507588026
44,601888,64.5374480216747,59.72982897143713,60.93470425334277,64.45256067872437,70.23141339588321,72.52177891157702,71.64709217964453,78.84178711633565,77.60804193487073,77.86056972456014,77.29322689921169,77.47849837130062,75.43385885648267,77.66812312817844,74.16273674697186,79.61998200801216,85.34171391102377,88.88227065732053,86.75543213827505,87.94076160499404,86.14487925325008,89.81988748003486,90.74630232794603,87.64773945655281,90.9451799558265,95.59444236809696,95.72452189661132,94.47699598822027,92.66394422300102,93.58589040633998
45,601939,7.348881610887756,6.883535845613261,7.030054016027092,7.022653465988778,6.953737492793644,7.454056885665173,7.216852944946136,7.623204415476323,7.253070006420051,7.441303566275356,7.002640695285077,6.909276779460488,7.008237395313069,6.975635482161157,7.157285436987847,7.2153814197592085,7.399897875305627,7.438435540929979,7.544421594120854,7.174838700947565,7.249910804561903,7.352002551089692,7.198989558891227,7.134148731049701,7.086122061529457,7.009215542484878,6.893555835511289,7.105743602238685,7.134690582220767,7.079781623617522
46,601988,3.902690805463876,3.7520730219370324,3.7801489605101866,3.805046600501992,3.7771384477862244,3.892852432320836,3.8759099138152,4.011829910708617,3.8566966865409973,3.8983660725889355,3.743343401450886,3.7342524034772135,3.788955289976792,3.879893780691604,3.7498093025848123,3.726032699057807,3.767061240312426,3.740993431933664,3.7481090958418024,3.716397795345223,3.666880372252527,3.693205932709698,3.637166740774736,3.558567346258381,3.5696443137446567,3.535986957011632,3.5211558137817103,3.623705676353407,3.660573694742112,3.613533036513055
47,601989,5.338471180917928,5.1237800975565575,5.202615713104434,5.334466394155132,5.812088479792684,6.678026226335671,6.345780209352595,6.7208125502792155,5.785851188451184,5.705253815594435,5.295099183040478,5.055642965837197,4.991172443381664,5.1355652702189225,5.004546431038866,5.303875778354834,5.4385349559196765,5.57575460715551,6.304737323260583,5.941633464775449,5.9614300874535715,5.973174129829762,5.745237442757526,5.799161716937178,5.875457340422734,5.912394117063963,6.088438512690782,6.139660232798713,6.107093893017257,5.915298226361284
48,603259,89.23330627939026,93.48072272476517,93.34986892542817,96.71742399200309,92.88545006149945,92.1435267404984,96.93832916551081,93.08037784679742,87.52998329638798,88.17933359070639,77.99954890404803,80.25646467598403,79.31620046559624,78.8799515723528,76.67595709499912,82.3412996119095,84.87276954017234,86.4962204452797,63.26333700317267,62.641451059988455,65.09169792364737,67.1418035897467,62.88112651862776,65.04349070099651,72.55430884943878,83.64677499708935,86.69929558296256,81.70357068218114,80.05800196489459,84.85153558998368
49,603993,4.770650407715352,4.742064196348613,4.737254448302106,4.763288662559362,4.637649445691825,5.054847483137703,4.833721117841676,4.833953200897576,4.349710322810032,4.187381276898237,3.977978199556639,3.8960325404334677,3.856450544612242,4.008009493280601,3.8373483430546083,3.9985389938172458,4.089762756422669,3.941026618174725,3.9892149579909377,3.8311234553960927,3.8579960987765793,3.590615301577566,3.627328044832452,3.819097365985256,3.711204143646427,3.55810970865,3.5705744472897036,3.6801799642060913,3.7613303455958027,3.7119555984211194
