,code,03-04,03-11,03-18,03-25,04-01,04-08,04-15,04-22,04-29,05-06,05-13,05-20,05-27,06-03,06-10,06-17,06-24,07-01,07-08,07-15,07-22,07-29,08-05,08-12,08-19,08-26,09-02,09-09,09-16,09-23
0,600000,1.0541250651829828,0.9714859695295635,0.9810559206172359,0.9888932943548131,1.002461950442961,1.035841518290806,1.0005666523963537,1.0272355869565022,0.9668876590656204,1.0263725688215486,0.977292042177287,0.9897775762278589,0.9887065690199407,0.996187034055661,1.0206853068077077,1.0275655527838425,1.0255416889905948,0.9864828187028369,0.9902224559834676,1.0035137049006007,1.0102043726817005,1.0267794700484911,0.979253629049676,0.9953760811869197,0.9928373836772787,1.0219157264416516,0.9946239968354845,1.0255493037593215,1.0306244122172643,1.0069887143660887
1,600009,1.073631417591344,1.0006775427384076,1.0341644935917933,1.060269490249967,1.0906088914323246,1.0675494782220845,1.0201350314909758,1.1017534825422985,1.0452294940436466,1.097981596361732,1.1027900074007406,1.0641718673111877,1.0200401846609173,1.0453437499531388,1.0537102560591223,1.0688499028817577,1.1046154694609127,1.1382230919765166,1.068081530599803,1.080515038041851,1.0796848042123122,1.1143430181786775,1.061503899160066,1.0603622003738826,1.1197524494006033,1.1217645014253013,1.0641331840253894,1.0938634741509772,1.063568997614569,1.0544145969980958
2,600016,1.0492456979267784,0.9620663200483694,0.982868283767865,0.9872815043601454,0.995267345990409,1.0239971798858154,0.9973515057732961,1.0039087242135043,0.9614011076529199,0.9881124715126961,0.9810893370403208,0.9810603315882938,0.9905276686063806,0.9892275291481538,0.9987810460285211,1.00129801868622,1.0052602181779338,0.9920159379098507,0.9484893481447815,0.9741065253938634,0.9897850759850015,0.998018513629154,0.9782249656048864,0.9685343444869505,0.9793951425734205,0.9890971597505996,0.9834905108076211,1.0140851784252747,1.0083909662566084,0.9870257088796918
3,600028,0.9877627150970307,0.9402158068224151,0.9686009512706846,0.9734737987337746,0.9563312681606299,0.9930048211725001,0.9622108020546212,0.9708310399191682,0.9408674552488965,0.9524758029417322,0.9475925615109442,0.9648579836362846,0.9574830357863611,0.9614744696075803,0.967931905472031,0.9302322464154322,0.979292249917181,0.9776620766276184,0.9592866758517087,0.9429231684709418,0.9626186158565765,0.9614640769132184,0.9359497706014368,0.9337556491016379,0.9501765223151212,0.9559613744249823,0.9502233946661546,0.9753225531604399,0.9689339959634556,0.9361098761779995
4,600030,1.0390074465490742,0.9599311426832181,1.0184031235180253,1.0625065751179803,1.0884302939497956,1.0718011897660213,0.9925365752293732,1.04675763245562,1.0252614078164868,1.0144928277238596,1.0181892660972833,1.0056339947309043,1.016006879423352,0.997423391585495,1.001013256614537,1.0143860827128386,1.1052870799952155,1.023850672766155,1.0074056341300102,1.0368977889078792,1.0327475180866843,1.0402402025801623,0.9668108759436506,1.0114839729128855,1.0379832182366209,1.0225663210294478,1.0059662964002178,1.0654131452467794,1.0442151445718757,1.0065186981344225
5,600031,1.0006477720395626,0.9593649320422919,1.0399674551799731,0.9708731098432968,1.0027321530335174,1.0335801904036754,0.9435050791713525,0.9835340610694243,0.9767628696778784,1.0213549317353035,1.056195880642515,0.9696762605423097,1.0076305192396358,0.9677743024948019,0.9761938788070482,0.9992488872967346,0.991201868911676,0.9838237024533448,0.9765291653572273,1.026605776320963,1.0029458686439336,1.0262327073847872,0.953661986387789,0.9781690871179058,1.0000539265018376,1.0329806280447043,0.9739736663433494,1.0382723959169666,0.9828727242247098,0.9941260016414064
6,600036,1.0914574040815355,1.010805755314571,1.0579165985194572,1.0640542895698857,1.1070756805703457,1.1202299894091092,1.0688957073976288,1.0969676300311961,1.0517488778136979,1.0589318307549689,1.0640769512770776,1.065782939169139,1.0699627725520275,1.07520822572794,1.0630022258415806,1.0904087048282654,1.1264400555501146,1.0737562098263878,1.094190951617568,1.0771310483665033,1.1109890881785454,1.1152591483086682,1.0683712608736395,1.0716654126307743,1.0843351273463775,1.109748183754848,1.0609968436797974,1.1103110254596178,1.0835653665726006,1.0663187279031157
7,600048,1.0096029805541746,0.9556662582865072,1.031929067066639,0.9985650813620351,1.0337339327606292,1.0238429107003155,0.9577831212812913,0.9986055664803178,0.9771279469514429,1.0072294907325752,1.0056509112581626,0.9893766260604205,0.9950683187470863,0.9816205955892418,1.022257277177509,1.018650223439699,1.008440159177433,0.9874152954051321,1.0275657709751,1.005802308328331,1.0564186966593792,1.017199266305715,0.9641548907773249,0.9830237420897577,1.0132948299124078,1.0195316773975927,0.9460740470029517,1.0058849848018896,1.0566034436216023,1.0060235498496384
8,600050,1.0569217282820784,0.9748033495666769,0.991392590176352,0.9857611187560984,0.9851700766306163,1.0042905648948919,0.970034151717808,1.0467169428730707,0.9607715071940992,0.9621074246156232,0.9483897193425731,0.9620300499829327,0.9586043609883326,0.994838848509143,1.0005531514359913,0.9788026121163736,1.0111453193570357,0.9887305173086784,0.9887448183896522,0.972663074225268,0.9833924220154888,0.9980977106805098,0.9569666394527901,0.9280498657021717,1.0146979741475142,1.0355800692271075,0.9714030891474439,1.0211611232309838,1.0234179049538825,0.9744767998798923
9,600104,0.9767276675699555,0.9102537805310377,0.9246702572623227,0.9577381832368423,0.9660231520078841,1.0442526989275578,0.9783395838900941,0.9915770838008882,0.8986507600975545,0.9415688032366604,0.9481567965062065,0.9438265177723734,0.8991587291774722,0.9418124547252342,0.965557767724826,0.9499833643651429,0.9850654824026155,0.9733052301015199,0.9938710804516264,0.8805933494504514,0.9168758182526527,0.9631504488018271,0.9463199109253498,0.9627928910184288,0.9669689436484383,0.9662015084822442,0.9763464501961804,0.9984259937858401,0.9527680134347183,0.9418842694496076
